subject_length,matched_bases,similarity
35741,35741,1.0
48674,48674,1.0
36690,36690,1.0
37446,37446,1.0
5040,5040,1.0
96944,96944,1.0
137969,137969,1.0
172764,172764,1.0
2753,2753,1.0
38760,38760,1.0
8590,8590,1.0
5779,5779,1.0
52414,52414,1.0
8115,8115,1.0
1336,1336,1.0
1350,1350,1.0
2760,2760,1.0
23814,23814,1.0
15486,15486,1.0
124121,124121,1.0
47021,47021,1.0
43864,43864,1.0
11966,11966,1.0
11930,11930,1.0
10180,10180,1.0
46214,46214,1.0
6223,6223,1.0
4293,4293,1.0
5229,5229,1.0
49902,49902,1.0
29739,29739,1.0
33985,33985,1.0
44520,44520,1.0
2761,2761,1.0
2757,2757,1.0
2753,2753,1.0
2745,2745,1.0
2751,2751,1.0
2740,2740,1.0
43249,43249,1.0
40863,40863,1.0
2752,2752,1.0
34659,34659,1.0
1358,1358,1.0
1342,1342,1.0
1356,1356,1.0
1346,1346,1.0
1344,1344,1.0
1372,1372,1.0
1378,1378,1.0
1349,1349,1.0
1346,1346,1.0
18098,18098,1.0
46365,46365,1.0
47382,47382,1.0
5164,2769,0.5362122385747483
5164,2747,0.5319519752130132
15180,15180,1.0
6375,6375,1.0
17171,17171,1.0
28203,28203,1.0
1346,1346,1.0
35055,35055,1.0
9804,9804,1.0
9689,9689,1.0
9659,9659,1.0
9711,9711,1.0
4449,4449,1.0
9236,9236,1.0
8926,8926,1.0
8404,8404,1.0
218948,218948,1.0
42232,42232,1.0
47785,47785,1.0
42973,42973,1.0
8727,8727,1.0
42972,42972,1.0
84201,84201,1.0
83319,83319,1.0
9636,9636,1.0
38867,38867,1.0
137619,137619,1.0
42653,42653,1.0
48172,48172,1.0
35822,35822,1.0
38124,38124,1.0
70579,70579,1.0
79232,79232,1.0
36409,36409,1.0
40539,40539,1.0
58692,58692,1.0
164270,164270,1.0
9711,9711,1.0
9456,9456,1.0
9355,9355,1.0
9343,9343,1.0
9628,9628,1.0
17938,17938,1.0
51277,51277,1.0
52250,52250,1.0
31787,31787,1.0
8406,8406,1.0
5077,5077,1.0
6718,6718,1.0
9005,9005,1.0
1356,1356,1.0
368683,368683,1.0
344691,344691,1.0
1354,1354,1.0
142072,142072,1.0
43200,43200,1.0
41593,41593,1.0
5075,5075,1.0
24655,24655,1.0
15135,15135,1.0
7870,7870,1.0
27165,27165,1.0
27751,27751,1.0
37313,37313,1.0
9058,9058,1.0
14214,14214,1.0
53746,53746,1.0
9570,9570,1.0
9730,9730,1.0
7099,7099,1.0
170523,170523,1.0
52975,52975,1.0
7295,7295,1.0
58663,58663,1.0
1371,1371,1.0
43011,43011,1.0
1361,1361,1.0
39577,39577,1.0
36895,36895,1.0
38179,38179,1.0
40449,40449,1.0
294,294,1.0
13071,13071,1.0
40881,40881,1.0
186713,186713,1.0
7742,7742,1.0
1361,1361,1.0
63395,63395,1.0
2756,2756,1.0
1358,1358,1.0
169794,169794,1.0
5193,5193,1.0
33507,33507,1.0
156179,156179,1.0
5387,5387,1.0
5816,5816,1.0
1338,1338,1.0
8412,8412,1.0
26253,26253,1.0
2725,2725,1.0
396,396,1.0
2803,2803,1.0
77554,77554,1.0
45625,45625,1.0
43548,43548,1.0
1339,1339,1.0
7326,7326,1.0
39245,39245,1.0
2746,2746,1.0
35543,35543,1.0
7556,7556,1.0
62337,62337,1.0
190032,190032,1.0
18762,18762,1.0
2845,2845,1.0
6867,6867,1.0
7674,7674,1.0
2740,2740,1.0
28326,28326,1.0
28773,28773,1.0
2723,2723,1.0
2761,2761,1.0
2750,2750,1.0
45051,45051,1.0
9836,9836,1.0
41172,41172,1.0
8550,8550,1.0
1362,1362,1.0
55597,55597,1.0
111382,111382,1.0
2747,2747,1.0
1196,1196,1.0
7458,7458,1.0
31686,31686,1.0
124279,124279,1.0
10448,3316,0.3173813169984686
10448,7132,0.6826186830015314
5920,5920,1.0
9742,9742,1.0
9842,9842,1.0
7713,7713,1.0
8463,8463,1.0
7582,7582,1.0
2736,2736,1.0
2740,2740,1.0
27657,27657,1.0
5808,5808,1.0
38815,38815,1.0
44342,44342,1.0
5674,5674,1.0
7961,7961,1.0
231255,231255,1.0
2756,2756,1.0
7277,7277,1.0
2737,2737,1.0
13111,13111,1.0
316674,316674,1.0
7212,7212,1.0
6381,6381,1.0
39136,39136,1.0
2724,2724,1.0
2755,2755,1.0
9656,9656,1.0
10207,10207,1.0
53572,53572,1.0
50968,50968,1.0
51478,51478,1.0
51621,51621,1.0
52892,52892,1.0
2771,2771,1.0
38677,38677,1.0
70110,70110,1.0
39816,39816,1.0
137947,137947,1.0
39252,39252,1.0
41181,41181,1.0
69904,69904,1.0
38841,38841,1.0
29305,29305,1.0
19282,19282,1.0
8305,8305,1.0
8032,8032,1.0
2780,2780,1.0
58037,58037,1.0
76312,76312,1.0
75811,75811,1.0
68090,68090,1.0
2584,2584,1.0
6539,6539,1.0
38457,38457,1.0
6290,6290,1.0
2794,2794,1.0
9227,9227,1.0
60195,60195,1.0
39989,39989,1.0
42954,42954,1.0
7564,7564,1.0
42961,42961,1.0
4198,4198,1.0
8089,8089,1.0
18343,18343,1.0
2767,2767,1.0
47453,47453,1.0
64427,64427,1.0
66530,66530,1.0
53104,53104,1.0
154641,154641,1.0
3983,3983,1.0
43079,43079,1.0
37635,37635,1.0
15330,15330,1.0
44929,44929,1.0
49487,49487,1.0
2743,2743,1.0
154017,154017,1.0
154906,154906,1.0
155372,155372,1.0
153894,153894,1.0
164602,164602,1.0
7260,7260,1.0
64618,64618,1.0
58554,58554,1.0
58471,58471,1.0
58578,58578,1.0
64807,64807,1.0
47057,47057,1.0
68952,68952,1.0
35638,35638,1.0
2757,2757,1.0
5081,5081,1.0
4139,4139,1.0
38753,38753,1.0
119343,119343,1.0
47342,47342,1.0
155122,155122,1.0
7310,7310,1.0
54896,54896,1.0
62147,62147,1.0
356,356,1.0
2804,2804,1.0
46872,46872,1.0
50930,50930,1.0
8929,8929,1.0
6171,6171,1.0
132562,132562,1.0
111724,111724,1.0
4193,4193,1.0
14398,14398,1.0
7890,7890,1.0
7020,7020,1.0
12926,12926,1.0
39472,39472,1.0
4731,4731,1.0
4547,4547,1.0
6206,6206,1.0
6285,6285,1.0
6154,6154,1.0
8500,8500,1.0
9650,9650,1.0
4652,4652,1.0
6528,6528,1.0
6310,6310,1.0
8913,8913,1.0
26487,26487,1.0
26396,26396,1.0
26552,26552,1.0
39867,39867,1.0
7988,7988,1.0
8647,3478,0.4022204232681855
6151,6151,1.0
9973,9973,1.0
127615,127615,1.0
40287,40287,1.0
348,348,1.0
3437,3437,1.0
8759,8759,1.0
36885,36885,1.0
45344,45344,1.0
36632,36632,1.0
42526,42526,1.0
148634,148634,1.0
6435,6435,1.0
13196,13196,1.0
4009,4009,1.0
148371,148371,1.0
37456,37456,1.0
34952,34952,1.0
6633,6633,1.0
13696,13696,1.0
66235,66235,1.0
7422,7422,1.0
66390,66390,1.0
8256,8256,1.0
8791,8791,1.0
38934,38934,1.0
41941,41941,1.0
6449,6449,1.0
2740,2740,1.0
8654,2689,0.310723364917957
65764,65764,1.0
84576,84576,1.0
8210,8210,1.0
9792,9792,1.0
2751,2751,1.0
8222,8222,1.0
43016,43016,1.0
69378,69378,1.0
8542,8542,1.0
2757,2757,1.0
5196,5196,1.0
1898,1898,1.0
7802,7802,1.0
2140,2140,1.0
274,274,1.0
2759,2759,1.0
2784,2784,1.0
8604,8604,1.0
7118,7118,1.0
9467,9467,1.0
7149,7149,1.0
44899,44899,1.0
43152,43152,1.0
21115,21115,1.0
7722,7722,1.0
6506,6506,1.0
7346,7346,1.0
7227,7227,1.0
2752,2752,1.0
1349,1349,1.0
7781,7781,1.0
142111,142111,1.0
10411,10411,1.0
10723,10723,1.0
10941,10941,1.0
7048,7048,1.0
11526,11526,1.0
5242,5242,1.0
30570,30570,1.0
2896,2896,1.0
168394,168394,1.0
3776,3776,1.0
165429,165429,1.0
141291,141291,1.0
43931,43931,1.0
60074,60074,1.0
2754,2754,1.0
2743,2743,1.0
1337,1337,1.0
10865,10865,1.0
5759,5759,1.0
73325,73325,1.0
74611,74611,1.0
8995,8995,1.0
6434,6434,1.0
11752,11752,1.0
11631,11631,1.0
7961,7961,1.0
5104,5104,1.0
10814,10814,1.0
166418,166418,1.0
171451,171451,1.0
44080,44080,1.0
62715,62715,1.0
88487,88487,1.0
37184,37184,1.0
31276,31276,1.0
6842,6842,1.0
226205,226205,1.0
44492,44492,1.0
41441,41441,1.0
1384,1384,1.0
6580,6580,1.0
10282,10282,1.0
7632,7632,1.0
7205,7205,1.0
7215,7215,1.0
342,342,1.0
12337,12337,1.0
6094,6094,1.0
8433,8433,1.0
31147,31147,1.0
5673,5673,1.0
11064,11064,1.0
31250,31250,1.0
7982,7982,1.0
4806,4806,1.0
34920,34920,1.0
7989,7989,1.0
8517,8517,1.0
16354,16354,1.0
1315,1315,1.0
2386,2386,1.0
1833,1833,1.0
2774,2774,1.0
1815,1815,1.0
107530,107530,1.0
2791,2791,1.0
2162,2162,1.0
2819,2819,1.0
1803,1803,1.0
2072,2072,1.0
2782,2782,1.0
2160,2160,1.0
2757,2757,1.0
1739,1739,1.0
7184,7184,1.0
39896,39896,1.0
40975,40975,1.0
6586,6586,1.0
194454,194454,1.0
1369,1369,1.0
2166,2166,1.0
7498,7498,1.0
12390,12390,1.0
29459,29459,1.0
28643,28643,1.0
28625,28625,1.0
32182,32182,1.0
40761,40761,1.0
17036,17036,1.0
8242,8242,1.0
9502,9502,1.0
7586,7586,1.0
191761,191761,1.0
2751,2751,1.0
5390,2756,0.511317254174397
90435,90435,1.0
1364,1364,1.0
1363,1363,1.0
5168,5168,1.0
6534,6534,1.0
16614,16614,1.0
7317,7317,1.0
4534,1433,0.3160564622849581
2744,2744,1.0
2807,2807,1.0
2814,2814,1.0
9098,9098,1.0
6780,6780,1.0
8662,8662,1.0
11381,11381,1.0
24186,24186,1.0
15684,15684,1.0
17602,17602,1.0
135797,135797,1.0
37235,37235,1.0
43970,43970,1.0
35525,35525,1.0
36674,36674,1.0
45169,45169,1.0
43144,43144,1.0
2808,2808,1.0
2823,2823,1.0
36270,36270,1.0
37856,37856,1.0
34882,34882,1.0
38764,38764,1.0
41119,41119,1.0
39576,39576,1.0
43809,43809,1.0
155445,155445,1.0
38497,38497,1.0
248526,248526,1.0
74901,74901,1.0
72544,72544,1.0
158006,158006,1.0
51376,51376,1.0
42822,42822,1.0
157486,157486,1.0
58652,58652,1.0
5018,5018,1.0
368454,368454,1.0
8082,8082,1.0
176677,176677,1.0
1767,1767,1.0
5112,5112,1.0
108592,108592,1.0
1347,1347,1.0
1354,1354,1.0
1366,1366,1.0
145289,145289,1.0
7148,7148,1.0
52141,52141,1.0
156344,156344,1.0
15764,15764,1.0
11563,11563,1.0
174436,174436,1.0
9782,9782,1.0
9965,9965,1.0
9489,9489,1.0
2910,2910,1.0
3690,3690,1.0
2878,2878,1.0
2797,2797,1.0
2064,2064,1.0
3629,3629,1.0
3729,3729,1.0
3759,3759,1.0
3770,3770,1.0
3899,3899,1.0
3808,3808,1.0
3798,3798,1.0
3736,3736,1.0
3748,3748,1.0
2952,2952,1.0
3763,3763,1.0
3790,3790,1.0
3371,3371,1.0
2765,2765,1.0
3718,3718,1.0
2897,2897,1.0
2908,2908,1.0
2785,2785,1.0
3818,3818,1.0
2735,2735,1.0
3253,3253,1.0
3705,3705,1.0
2897,2897,1.0
3787,3787,1.0
2856,2856,1.0
16622,16622,1.0
6155,6155,1.0
6517,6517,1.0
361,361,1.0
9505,9505,1.0
2768,2768,1.0
7737,7737,1.0
7342,7342,1.0
37068,37068,1.0
9750,9750,1.0
172253,172253,1.0
17666,17666,1.0
22743,22743,1.0
2981,2981,1.0
9741,9741,1.0
7510,7510,1.0
9745,9745,1.0
6085,6085,1.0
4944,4944,1.0
7951,7951,1.0
8086,8086,1.0
5232,5232,1.0
18935,18935,1.0
18940,18940,1.0
1334,1334,1.0
4926,4926,1.0
4952,4952,1.0
8035,8035,1.0
7641,7641,1.0
7678,7678,1.0
59199,59199,1.0
59598,59598,1.0
59798,59798,1.0
41207,41207,1.0
73453,73453,1.0
176788,176788,1.0
4286,4286,1.0
7181,7181,1.0
29276,29276,1.0
2744,2744,1.0
8126,8126,1.0
3322,3322,1.0
3427,3427,1.0
4247,4247,1.0
2591,2591,1.0
9870,9870,1.0
2763,2763,1.0
5866,5866,1.0
6643,6643,1.0
2762,2762,1.0
45413,45413,1.0
156742,156742,1.0
3431,3431,1.0
170605,170605,1.0
2707,2707,1.0
1379,1379,1.0
26128,3914,0.14980097979179424
7510,7510,1.0
1331,1331,1.0
3065,3065,1.0
163875,163875,1.0
225268,225268,1.0
617453,617453,1.0
2792,2792,1.0
1351,1351,1.0
2754,2754,1.0
7543,7543,1.0
167716,167716,1.0
164093,164093,1.0
165540,165540,1.0
169947,169947,1.0
5905,5905,1.0
2736,2736,1.0
8127,8127,1.0
2605,2605,1.0
2582,2582,1.0
10820,10820,1.0
5086,5086,1.0
1383,1383,1.0
2764,2764,1.0
1259,1259,1.0
1392,1392,1.0
5639,5639,1.0
198519,198519,1.0
194022,194022,1.0
184095,184095,1.0
184409,184409,1.0
9682,9682,1.0
9070,9070,1.0
169285,169285,1.0
10436,10436,1.0
5199,2760,0.5308713214079631
9311,9311,1.0
2797,2797,1.0
5196,5196,1.0
2739,2739,1.0
1385,1385,1.0
2723,2723,1.0
2724,2724,1.0
1373,1373,1.0
1354,1354,1.0
10113,10113,1.0
35203,35203,1.0
40986,40986,1.0
59230,59230,1.0
9760,9760,1.0
9917,9917,1.0
1356,1356,1.0
1416,1416,1.0
1838,1838,1.0
1751,1751,1.0
1703,1703,1.0
1760,1760,1.0
7259,7259,1.0
7219,7219,1.0
7182,7182,1.0
7125,7125,1.0
7309,7309,1.0
3956,3956,1.0
2799,2799,1.0
44055,44055,1.0
124335,124335,1.0
2860,2860,1.0
3893,3893,1.0
7489,7489,1.0
15131,15131,1.0
2740,2740,1.0
5026,5026,1.0
125956,125956,1.0
49675,49675,1.0
39162,39162,1.0
39562,39562,1.0
10638,10638,1.0
61440,61440,1.0
5813,5813,1.0
2164,2164,1.0
7241,7241,1.0
35499,35499,1.0
3929,3929,1.0
8837,8837,1.0
6704,6704,1.0
19063,19063,1.0
39270,39270,1.0
159801,159801,1.0
235229,235229,1.0
36953,36953,1.0
127065,127065,1.0
41518,41518,1.0
37664,37664,1.0
114768,114768,1.0
40973,40973,1.0
37236,37236,1.0
40555,40555,1.0
7679,7679,1.0
7906,7906,1.0
118351,118351,1.0
38368,38368,1.0
88322,88322,1.0
32317,32317,1.0
56506,56506,1.0
190789,190789,1.0
181044,181044,1.0
179563,179563,1.0
174079,174079,1.0
176428,176428,1.0
183806,183806,1.0
174285,174285,1.0
175230,175230,1.0
232878,232878,1.0
191195,191195,1.0
176184,176184,1.0
182180,182180,1.0
84565,84565,1.0
30651,30651,1.0
93198,93198,1.0
47279,47279,1.0
157061,157061,1.0
5475,5475,1.0
2782,2782,1.0
2824,2824,1.0
7584,7584,1.0
346754,346754,1.0
1396,1396,1.0
7723,7723,1.0
9999,9999,1.0
9682,9682,1.0
6942,6942,1.0
2383,2383,1.0
2566,2566,1.0
101487,101487,1.0
1957,1957,1.0
29017,29017,1.0
29074,29074,1.0
26284,26284,1.0
50661,50661,1.0
165919,165919,1.0
72332,72332,1.0
135041,135041,1.0
33004,33004,1.0
62668,62668,1.0
2641,2641,1.0
7519,7519,1.0
7458,7458,1.0
7401,7401,1.0
7532,7532,1.0
7408,7408,1.0
7769,7769,1.0
7310,7310,1.0
6423,6423,1.0
6175,6175,1.0
6519,6519,1.0
6791,6791,1.0
2689,2689,1.0
41090,41090,1.0
178563,178563,1.0
75960,75960,1.0
43032,43032,1.0
5819,5819,1.0
7801,7801,1.0
3480,3480,1.0
1395,1395,1.0
6688,6688,1.0
8082,8082,1.0
20128,20128,1.0
7632,7632,1.0
7686,7686,1.0
7718,7718,1.0
4926,4926,1.0
40940,40940,1.0
45530,45530,1.0
23931,23931,1.0
205791,205791,1.0
7259,7259,1.0
7753,7753,1.0
5514,5514,1.0
10990,10990,1.0
20192,20192,1.0
1377,1377,1.0
31616,31616,1.0
72917,72917,1.0
7749,7749,1.0
6543,6543,1.0
8198,8198,1.0
151483,151483,1.0
89916,89916,1.0
10438,10438,1.0
7753,7753,1.0
7693,7693,1.0
175699,175699,1.0
6495,6495,1.0
7048,7048,1.0
7784,7784,1.0
5278,5278,1.0
5177,5177,1.0
4152,4152,1.0
5666,5666,1.0
9595,9595,1.0
145964,145964,1.0
1259197,1259042,0.9998769056787778
157950,157950,1.0
7873,7873,1.0
7774,7774,1.0
8315,8315,1.0
13384,13384,1.0
18927,18927,1.0
218041,218041,1.0
6119,6119,1.0
7391,7391,1.0
7326,7326,1.0
49576,49576,1.0
9626,9626,1.0
36661,36661,1.0
38013,38013,1.0
7103,7103,1.0
262391,262391,1.0
30332,30332,1.0
39283,39283,1.0
74431,74431,1.0
8159,8159,1.0
7488,7488,1.0
10347,10347,1.0
13830,13830,1.0
13807,13807,1.0
9565,9565,1.0
65839,65839,1.0
65766,65766,1.0
16404,16404,1.0
26340,26340,1.0
8638,8638,1.0
9649,9649,1.0
6506,6506,1.0
219474,219474,1.0
196691,196691,1.0
18659,18659,1.0
6514,6514,1.0
662,662,1.0
3048,3048,1.0
132662,132662,1.0
156897,156897,1.0
95299,95299,1.0
18168,18168,1.0
44077,44077,1.0
81184,81184,1.0
24645,24645,1.0
46140,46140,1.0
157304,157304,1.0
284757,284757,1.0
5076,5076,1.0
13459,13459,1.0
48072,48072,1.0
14270,14270,1.0
49330,49330,1.0
46586,46586,1.0
39474,39474,1.0
51342,51342,1.0
45890,45890,1.0
47055,47055,1.0
47741,47741,1.0
47536,47536,1.0
5065,5065,1.0
4595,4595,1.0
38684,38684,1.0
49135,49135,1.0
43221,43221,1.0
40058,40058,1.0
54024,54024,1.0
69420,69420,1.0
60714,60714,1.0
8210,8210,1.0
47159,47159,1.0
31806,31806,1.0
6707,6707,1.0
7855,7855,1.0
21592,21592,1.0
185139,185139,1.0
11688,11688,1.0
11245,11245,1.0
11616,11616,1.0
11877,11877,1.0
689,689,1.0
2762,2762,1.0
2747,2747,1.0
30578,30578,1.0
26041,26041,1.0
26083,26083,1.0
26689,26689,1.0
26077,26077,1.0
26227,26227,1.0
26223,26223,1.0
10791,10791,1.0
2675,2675,1.0
2660,2660,1.0
2656,2656,1.0
3765,3765,1.0
31100,31100,1.0
7611,7611,1.0
5421,5421,1.0
10733,10733,1.0
10656,10656,1.0
8770,8770,1.0
8549,8549,1.0
9694,9694,1.0
2359,2359,1.0
9543,9543,1.0
66275,66275,1.0
1362,1362,1.0
14717,14717,1.0
32414,32414,1.0
32582,32582,1.0
32384,32384,1.0
31772,31772,1.0
32023,32023,1.0
15867,15867,1.0
8008,8008,1.0
30505,30505,1.0
5331,5331,1.0
10057,10057,1.0
36711,36711,1.0
2783,2783,1.0
7140,7140,1.0
1764,1764,1.0
8601,8601,1.0
7582,7582,1.0
42844,42844,1.0
42966,42966,1.0
4138,4138,1.0
9124,9124,1.0
2459,2459,1.0
2882,2882,1.0
7696,7696,1.0
15276,15276,1.0
11139,4061,0.3645749169584343
127732,127732,1.0
9660,9660,1.0
43786,43786,1.0
108853,108853,1.0
10731,10731,1.0
46271,46271,1.0
280538,280538,1.0
52474,52474,1.0
149273,149273,1.0
167292,167292,1.0
41164,41164,1.0
9908,9908,1.0
33609,33609,1.0
43376,43376,1.0
18397,18397,1.0
49981,49981,1.0
4987,4987,1.0
43788,43788,1.0
46387,46387,1.0
40128,40128,1.0
2751,2751,1.0
7293,7293,1.0
7319,7319,1.0
7236,7236,1.0
7341,7341,1.0
7271,7271,1.0
7596,7596,1.0
7635,7635,1.0
7348,7348,1.0
1376,1376,1.0
17972,17972,1.0
18078,18078,1.0
41992,41992,1.0
53996,53996,1.0
166687,166687,1.0
104936,104936,1.0
2741,2741,1.0
1379,1379,1.0
10798,10798,1.0
4927,4927,1.0
7659,7659,1.0
3640,3640,1.0
8410,8410,1.0
9630,9630,1.0
6916,6916,1.0
41938,41938,1.0
31766,31766,1.0
33594,33594,1.0
35700,35700,1.0
35652,35652,1.0
26201,26201,1.0
36847,36847,1.0
39783,39783,1.0
44988,44988,1.0
42784,42784,1.0
42832,42832,1.0
49116,49116,1.0
38889,38889,1.0
43581,43581,1.0
61167,61167,1.0
58065,58065,1.0
42123,42123,1.0
40758,40758,1.0
13467,13467,1.0
6796,6796,1.0
11895,5135,0.43169398907103823
5012,5012,1.0
2034,2034,1.0
8857,8857,1.0
4145,4145,1.0
5053,5053,1.0
301,301,1.0
61847,61847,1.0
2771,2771,1.0
39974,39974,1.0
8224,8224,1.0
7551,7551,1.0
123876,123876,1.0
7757,7757,1.0
8050,8050,1.0
17798,17798,1.0
2816,2816,1.0
10303,10303,1.0
5843,5843,1.0
9847,9847,1.0
1358,1358,1.0
1316,1316,1.0
8344,8344,1.0
2806,2806,1.0
2789,2789,1.0
2716,2716,1.0
2816,2816,1.0
8877,8877,1.0
1362,1362,1.0
11634,11634,1.0
7916,7916,1.0
2589,2589,1.0
1478,1478,1.0
11902,11902,1.0
7583,7583,1.0
692,692,1.0
6838,6838,1.0
6471,6471,1.0
10943,10943,1.0
12292,12292,1.0
9266,9266,1.0
67170,67170,1.0
58104,58104,1.0
9544,9544,1.0
29214,29214,1.0
77448,77448,1.0
50255,50255,1.0
122024,122024,1.0
29505,29505,1.0
29729,29729,1.0
29612,29612,1.0
29574,29574,1.0
29348,29348,1.0
103299,103299,1.0
29371,29371,1.0
60894,60894,1.0
29516,29516,1.0
37612,37612,1.0
29202,29202,1.0
45517,45517,1.0
29516,29516,1.0
29506,29506,1.0
40474,40474,1.0
69855,69855,1.0
169158,169158,1.0
153962,153962,1.0
158305,158305,1.0
7954,7954,1.0
77315,77315,1.0
156176,156176,1.0
133572,133572,1.0
4472,4472,1.0
162596,162596,1.0
1352,1352,1.0
1360,1360,1.0
28494,28494,1.0
9512,9512,1.0
211518,211518,1.0
119082,119082,1.0
7212,7212,1.0
2598,2598,1.0
8328,8328,1.0
6581,6581,1.0
6518,6518,1.0
6124,6124,1.0
6956,6956,1.0
7001,7001,1.0
9508,9508,1.0
2781,2781,1.0
178193,178193,1.0
167396,167396,1.0
147940,147940,1.0
358663,358663,1.0
76631,76631,1.0
43731,43731,1.0
46054,46054,1.0
215710,215710,1.0
279967,279967,1.0
218929,218929,1.0
223720,223720,1.0
221828,221828,1.0
219216,219216,1.0
9538,9538,1.0
27431,27431,1.0
51071,51071,1.0
9842,9842,1.0
38513,38513,1.0
59203,59203,1.0
37282,37282,1.0
43457,43457,1.0
41549,41549,1.0
48396,48396,1.0
31674,31674,1.0
72570,72570,1.0
60523,60523,1.0
172879,172879,1.0
176043,176043,1.0
44784,44784,1.0
41148,41148,1.0
38253,38253,1.0
139806,139806,1.0
31841,31841,1.0
93017,93017,1.0
66116,66116,1.0
156628,156628,1.0
3762,3762,1.0
44546,44546,1.0
37151,37151,1.0
49433,49433,1.0
44492,44492,1.0
59080,59080,1.0
42606,42606,1.0
143986,143986,1.0
34117,34117,1.0
41726,41726,1.0
49329,49329,1.0
291144,291144,1.0
5990,5990,1.0
12154,12154,1.0
6460,6460,1.0
290304,290304,1.0
39188,39188,1.0
1479,1479,1.0
1350,1350,1.0
168066,168066,1.0
39646,39646,1.0
44401,44401,1.0
166499,166499,1.0
56621,56621,1.0
166452,166452,1.0
38329,38329,1.0
182833,182833,1.0
38309,38309,1.0
49116,49116,1.0
39282,39282,1.0
136326,136326,1.0
26836,26836,1.0
45552,45552,1.0
74669,74669,1.0
93839,93839,1.0
172474,172474,1.0
136947,136947,1.0
44485,44485,1.0
69391,69391,1.0
42608,42608,1.0
219372,219372,1.0
48454,48454,1.0
18919,18919,1.0
60496,60496,1.0
45354,45354,1.0
345809,345809,1.0
43551,43551,1.0
41572,41572,1.0
111506,111506,1.0
157785,157785,1.0
1335,1335,1.0
231743,231743,1.0
42391,42391,1.0
49390,49390,1.0
45364,45364,1.0
44400,44400,1.0
160646,160646,1.0
49335,49335,1.0
47355,47355,1.0
1389,1389,1.0
1378,1378,1.0
7288,7288,1.0
40048,40048,1.0
38997,38997,1.0
202949,202949,1.0
44375,44375,1.0
38759,38759,1.0
42780,42780,1.0
3405,3405,1.0
37595,37595,1.0
41567,41567,1.0
40710,40710,1.0
47288,47288,1.0
8427,8427,1.0
78751,78751,1.0
39026,39026,1.0
39578,39578,1.0
44510,44510,1.0
45366,45366,1.0
45805,45805,1.0
41528,41528,1.0
44120,44120,1.0
40029,40029,1.0
41351,41351,1.0
47090,47090,1.0
43741,43741,1.0
50552,50552,1.0
141836,141836,1.0
40155,40155,1.0
41468,41468,1.0
38964,38964,1.0
36566,36566,1.0
44030,44030,1.0
30119,30119,1.0
5157,5157,1.0
5140,5140,1.0
5087,5087,1.0
7826,7826,1.0
5273,5273,1.0
5013,5013,1.0
5333,5333,1.0
5349,5349,1.0
4994,4994,1.0
4970,4970,1.0
168809,168809,1.0
159624,159624,1.0
42406,42406,1.0
36932,36932,1.0
91715,91715,1.0
40071,40071,1.0
40917,40917,1.0
38002,38002,1.0
62952,62952,1.0
92777,92777,1.0
122696,122696,1.0
3523,3523,1.0
42461,42461,1.0
3562,3562,1.0
42689,42689,1.0
47595,47595,1.0
152427,152427,1.0
45554,45554,1.0
47611,47611,1.0
26215,26215,1.0
243050,243050,1.0
49219,49219,1.0
26449,26449,1.0
29564,29564,1.0
43870,43870,1.0
39012,39012,1.0
64144,64144,1.0
1350,1350,1.0
132978,132978,1.0
4899,4899,1.0
4914,4914,1.0
5372,5372,1.0
5294,5294,1.0
5213,5213,1.0
5136,5136,1.0
5176,5176,1.0
9621,9621,1.0
4772,4772,1.0
30024,30024,1.0
76107,76107,1.0
41796,41796,1.0
147737,147737,1.0
174413,174413,1.0
149844,149844,1.0
42746,42746,1.0
157834,157834,1.0
7519,7519,1.0
7554,7554,1.0
1670,1670,1.0
1021348,1021348,1.0
9796,9796,1.0
4776,4776,1.0
102319,102319,1.0
68527,68527,1.0
342,342,1.0
45606,45606,1.0
36947,36947,1.0
47252,47252,1.0
36429,36342,0.9976117928024376
142349,142349,1.0
37740,37740,1.0
37095,37095,1.0
48814,48814,1.0
42963,42963,1.0
1719,1719,1.0
233501,233501,1.0
2748,2748,1.0
22786,22786,1.0
2676,2676,1.0
2664,2664,1.0
2690,2690,1.0
2649,2649,1.0
43984,43984,1.0
3971,3971,1.0
160221,160221,1.0
3966,3966,1.0
6337,6337,1.0
6226,6226,1.0
2351,2351,1.0
2743,2743,1.0
180421,180421,1.0
1390,1390,1.0
49458,49458,1.0
49259,49259,1.0
49425,49425,1.0
50161,50161,1.0
34892,34892,1.0
39921,39921,1.0
42084,42084,1.0
147284,147284,1.0
34302,34302,1.0
171211,171211,1.0
36838,36838,1.0
38682,38682,1.0
40489,40489,1.0
44714,44714,1.0
5413,5413,1.0
7551,7551,1.0
7619,7619,1.0
1364,1364,1.0
13298,13298,1.0
11120,11120,1.0
11088,11088,1.0
12016,12016,1.0
11918,11918,1.0
11980,11980,1.0
11976,11976,1.0
47325,47325,1.0
198013,198013,1.0
45728,45728,1.0
39573,39573,1.0
38987,38987,1.0
40803,40803,1.0
79114,79114,1.0
126434,126434,1.0
40695,40695,1.0
180977,180977,1.0
46917,46917,1.0
38327,38327,1.0
76705,76705,1.0
76802,76802,1.0
38374,38374,1.0
208007,208007,1.0
186468,186468,1.0
56958,56958,1.0
40658,40658,1.0
192497,192497,1.0
40931,40931,1.0
38834,38834,1.0
40929,40929,1.0
175430,175430,1.0
44557,44557,1.0
