#name,species,division,taxonomy_id,assembly,assembly_accession,genebuild,variation,microarray,pan_compara,peptide_compara,genome_alignments,other_alignments,core_db,species_id,#assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,asm_submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id,fasta_filename,downloaded_filename
hyaloscypha_bicolor_e_gca_002865645,EnsemblFungi,1095630,Melbi2,GCA_002865645.1,2018-01-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,63,,GCF_002865645.1,PRJNA453592,SAMN02194342,LXPI00000000.1,reference genome,1095630,2482752,Hyaloscypha bicolor E,strain=E,na,latest,Scaffold,Major,Full,2018-01-08,Melbi2,DOE Joint Genome Institute,GCA_002865645.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/865/645/GCF_002865645.1_Melbi2,na,na,na,haploid,fungi,82384847,82267893,38.5,0,206,301,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2020-02-07,18640,18598,28,na,Hyaloscypha_bicolor_e_gca_002865645.Melbi2.dna.toplevel.fa,GCF_002865645.1_Melbi2_genomic.fna.gz
glarea_lozoyensis_atcc_20868_gca_000409485,EnsemblFungi,1116229,GLAREA,GCA_000409485.1,2013-06-InstituteOfMicrobiologyChineseAcademyofSciences,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,137,,GCF_000409485.1,PRJNA246203,SAMN02981444,ALVE00000000.1,reference genome,1116229,101852,Glarea lozoyensis ATCC 20868,strain=ATCC 20868,na,latest,Scaffold,Major,Full,2013-06-14,GLAREA,"Institute Of Microbiology, Chinese Academy of Sciences ",GCA_000409485.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/409/485/GCF_000409485.1_GLAREA,na,assembly from type material,na,haploid,fungi,39509734,39168639,46.0,0,22,239,"Institute Of Microbiology, Chinese Academy of Sciences ","Annotation submitted by Institute Of Microbiology, Chinese Academy of Sciences ",2024-01-05,13081,13081,0,23688303,Glarea_lozoyensis_atcc_20868_gca_000409485.GLAREA.dna.toplevel.fa,identical_genomic.fna.gz
ramularia_collo_cygni_gca_900074925,EnsemblFungi,112498,version 1,GCA_900074925.1,2017-10-TechnischeUniversitatMunchenWZW,N,N,N,Y,N,Y,fungi_ascomycota4_collection_core_61_114_1,15,,GCF_900074925.1,PRJNA430539,SAMEA3894895,FJUY00000000.1,reference genome,112498,112498,Ramularia collo-cygni,strain=URUG2,na,latest,Scaffold,Major,Full,2017-10-29,version 1,Technische Universitat Munchen - WZW,GCA_900074925.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/074/925/GCF_900074925.1_version_1,na,na,na,haploid,fungi,32254922,31464045,51.0,0,78,78,Technische Universitat Munchen - WZW,Annotation submitted by Technische Universitat Munchen - WZW,2018-02-01,11544,11491,53,na,Ramularia_collo_cygni_gca_900074925.version_1.dna.toplevel.fa,GCF_900074925.1_version_1_genomic.fna.gz
rhodotorula_toruloides_np11_gca_000320785,EnsemblFungi,1130832,RHOziaDV1.0,GCA_000320785.2,2013-04-DalianInstituteofChemicalPhysics,N,N,N,N,N,Y,fungi_basidiomycota1_collection_core_61_114_1,12,,GCF_000320785.1,PRJNA264108,SAMN01081617,ALAU00000000.1,reference genome,1130832,5286,Rhodotorula toruloides NP11,strain=NP11,na,latest,Scaffold,Major,Full,2013-04-01,RHOziaDV1.0,Dalian Institute of Chemical Physics,GCA_000320785.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/320/785/GCF_000320785.1_RHOziaDV1.0,na,na,na,haploid,fungi,20223942,20180280,62.0,0,94,304,Dalian Institute of Chemical Physics,Annotation submitted by Dalian Institute of Chemical Physics,2024-01-02,8171,8140,0,23047670,Rhodotorula_toruloides_np11_gca_000320785.RHOziaDV1.0.dna.toplevel.fa,GCF_000320785.1_RHOziaDV1.0_genomic.fna.gz
candida_orthopsilosis_co_90_125_gca_000315875,EnsemblFungi,1136231,ASM31587v1,GCA_000315875.1,2017-08-TrinityCollegeDublin,N,N,N,N,N,Y,fungi_ascomycota1_collection_core_61_114_1,177,,GCF_000315875.1,PRJNA172186,SAMEA2272376,na,reference genome,1136231,273371,Candida orthopsilosis Co 90-125,strain=Co 90-125,na,latest,Chromosome,Major,Full,2012-03-14,ASM31587v1,Trinity College Dublin,GCA_000315875.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/315/875/GCF_000315875.1_ASM31587v1,na,na,na,haploid,fungi,12659401,12482133,37.5,8,8,8,Trinity College Dublin,Annotation submitted by Trinity College Dublin,2017-09-26,5782,5678,82,22563396,Candida_orthopsilosis_co_90_125_gca_000315875.ASM31587v1.dna.toplevel.fa,GCF_000315875.1_ASM31587v1_genomic.fna.gz
pseudomassariella_vexata_gca_002105095,EnsemblFungi,1141098,Pseve2,GCA_002105095.1,2017-05-DOEJointGenomeInstitute,N,N,N,Y,N,Y,fungi_ascomycota3_collection_core_61_114_1,272,,GCF_002105095.1,PRJNA721998,SAMN05421895,MCFJ00000000.1,reference genome,1141098,1141098,Pseudomassariella vexata,strain=CBS 129021,na,latest,Contig,Major,Full,2017-04-20,Pseve2,DOE Joint Genome Institute,GCA_002105095.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/095/GCF_002105095.1_Pseve2,na,assembly from type material,na,haploid,fungi,44711451,44711451,50.5,0,37,37,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2021-04-20,12950,12564,382,na,Pseudomassariella_vexata_gca_002105095.Pseve2.dna.toplevel.fa,GCF_002105095.1_Pseve2_genomic.fna.gz
didymella_exigua_cbs_183_55_gca_010094145,EnsemblFungi,1150837,Didex1,GCA_010094145.1,2020-02-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,143,,GCF_010094145.1,PRJNA625768,SAMN02745736,VOSY00000000.1,reference genome,1150837,100019,Didymella exigua CBS 183.55,strain=CBS 183.55,na,latest,Scaffold,Major,Full,2020-01-31,Didex1,DOE Joint Genome Institute,GCA_010094145.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/094/145/GCF_010094145.1_Didex1,na,assembly designated as neotype,na,haploid,fungi,34389227,33658318,53.0,0,176,1010,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2020-04-21,12508,12355,124,na,Didymella_exigua_cbs_183_55_gca_010094145.Didex1.dna.toplevel.fa,GCF_010094145.1_Didex1_genomic.fna.gz
ustilaginoidea_virens_gca_000687475,EnsemblFungi,1159556,Assembly for version 1 of the Villosiclava virens genome,GCA_000687475.1,2014-06-ChinaAgriculturalUniversity,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,102,,GCF_000687475.1,PRJNA756324,SAMN02693461,na,reference genome,1159556,1159556,Ustilaginoidea virens,strain=UV-8b,na,latest,Complete Genome,Major,Full,2021-05-20,ASM68747v2,China Agricultural University,GCA_000687475.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/475/GCF_000687475.1_ASM68747v2,na,na,na,haploid,fungi,37060086,37060086,50.0,7,7,7,China Agricultural University,Annotation submitted by China Agricultural University,2021-11-23,8297,8297,0,na,Ustilaginoidea_virens_gca_000687475.Assembly_for_version_1_of_the_Villosiclava_virens_genome.dna.toplevel.fa,GCF_000687475.1_ASM68747v2_genomic.fna.gz
ustilaginoidea_virens_gca_000965225,EnsemblFungi,1159556,ASM96522v2,GCA_000965225.2,2016-09-ComputationalBiologyResearchCenterCBRCNationalInstituteofAdvancedIndustrialScienceandTechnologyAIST,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,169,,GCF_000687475.1,PRJNA756324,SAMN02693461,na,reference genome,1159556,1159556,Ustilaginoidea virens,strain=UV-8b,na,latest,Complete Genome,Major,Full,2021-05-20,ASM68747v2,China Agricultural University,GCA_000687475.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/687/475/GCF_000687475.1_ASM68747v2,na,na,na,haploid,fungi,37060086,37060086,50.0,7,7,7,China Agricultural University,Annotation submitted by China Agricultural University,2021-11-23,8297,8297,0,na,Ustilaginoidea_virens_gca_000965225.ASM96522v2.dna.toplevel.fa,GCF_000687475.1_ASM68747v2_genomic.fna.gz
aspergillus_glaucus_cbs_516_65_gca_001890805,EnsemblFungi,1160497,Aspgl1,GCA_001890805.1,2016-12-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,226,,GCF_001890805.1,PRJNA395483,SAMN02194406,LSTL00000000.1,reference genome,1160497,41413,Aspergillus glaucus CBS 516.65,strain=CBS 516.65,na,latest,Scaffold,Major,Full,2016-12-08,Aspgl1,DOE Joint Genome Institute,GCA_001890805.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/890/805/GCF_001890805.1_Aspgl1,na,assembly designated as neotype,na,haploid,fungi,27993362,27781411,49.5,0,82,433,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2025-02-21,11428,11253,172,na,Aspergillus_glaucus_cbs_516_65_gca_001890805.Aspgl1.dna.toplevel.fa,GCF_001890805.1_Aspgl1_genomic.fna.gz
coniosporium_apollinis_cbs_100218_gca_000281105,EnsemblFungi,1168221,Coni_apol_CBS100218 _V1,GCA_000281105.1,2013-05-BroadInstitute,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,11,,GCF_000281105.1,PRJNA245130,SAMN00989094,AJKL00000000.1,reference genome,1168221,61459,Coniosporium apollinis CBS 100218,strain=CBS 100218,na,latest,Scaffold,Major,Full,2012-07-31,Coni_apol_CBS100218 _V1,Broad Institute,GCA_000281105.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/281/105/GCF_000281105.1_Coni_apol_CBS100218_V1,na,na,na,haploid,fungi,28645321,28506104,52.0,0,169,241,Broad Institute,Annotation submitted by Broad Institute,2024-01-02,9367,9308,55,na,Coniosporium_apollinis_cbs_100218_gca_000281105.Coni_apol_CBS100218__V1.dna.toplevel.fa,GCF_000281105.1_Coni_apol_CBS100218_V1_genomic.fna.gz
aplosporella_prunicola_cbs_121167_gca_010093885,EnsemblFungi,1176127,Aplpr1,GCA_010093885.1,2020-02-DOEJointGenomeInstitute,N,N,N,N,N,Y,fungi_ascomycota4_collection_core_61_114_1,238,,GCF_010093885.1,PRJNA625763,SAMN02745735,JAAEIQ000000000.1,reference genome,1176127,462254,Aplosporella prunicola CBS 121167,strain=CBS 121167,na,latest,Scaffold,Major,Full,2020-01-31,Aplpr1,DOE Joint Genome Institute,GCA_010093885.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/885/GCF_010093885.1_Aplpr1,na,assembly from type material,na,haploid,fungi,32818685,32468423,54.5,0,334,763,DOE Joint Genome Institute,Annotation submitted by DOE Joint Genome Institute,2020-04-21,12738,12531,167,na,Aplosporella_prunicola_cbs_121167_gca_010093885.Aplpr1.dna.toplevel.fa,GCF_010093885.1_Aplpr1_genomic.fna.gz
encephalitozoon_romaleae_sj_2008_gca_000280035,EnsemblFungi,1178016,ASM28003v2,GCA_000280035.2,2014-10-UniversityofOttawa,N,N,N,N,N,Y,fungi_microsporidia1_collection_core_61_114_1,6,,GCF_000280035.1,PRJNA215743,SAMN03081437,na,reference genome,1178016,571949,Encephalitozoon romaleae SJ-2008,strain=SJ-2008,na,latest,Chromosome,Major,Full,2012-07-19,ASM28003v2,University of Ottawa,GCA_000280035.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/280/035/GCF_000280035.1_ASM28003v2,na,na,na,haploid,fungi,2187595,2187595,40.5,11,13,13,University of Ottawa,Annotation submitted by University of Ottawa,2017-06-02,1883,1831,51,22802648,Encephalitozoon_romaleae_sj_2008_gca_000280035.ASM28003v2.dna.toplevel.fa,GCF_000280035.1_ASM28003v2_genomic.fna.gz
capronia_coronata_cbs_617_96_gca_000585585,EnsemblFungi,1182541,Capr_coro_CBS_617_96_V1,GCA_000585585.1,2017-06-BroadInstitute,N,N,N,N,N,Y,fungi_ascomycota1_collection_core_61_114_1,33,,GCF_000585585.1,PRJNA245124,SAMN00974099,AMWN00000000.1,reference genome,1182541,43229,Capronia coronata CBS 617.96,strain=CBS 617.96,na,latest,Scaffold,Major,Full,2014-03-05,Capr_coro_CBS_617_96_V1,Broad Institute,GCA_000585585.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/585/GCF_000585585.1_Capr_coro_CBS_617_96_V1,na,assembly from type material,na,haploid,fungi,25807613,25800341,53.0,0,11,11,Broad Institute,Annotation submitted by Broad Institute,2024-01-05,9231,9231,0,na,Capronia_coronata_cbs_617_96_gca_000585585.Capr_coro_CBS_617_96_V1.dna.toplevel.fa,GCF_000585585.1_Capr_coro_CBS_617_96_V1_genomic.fna.gz
capronia_epimyces_cbs_606_96_gca_000585565,EnsemblFungi,1182542,Capr_epim_CBS_606_96_V1,GCA_000585565.1,2017-06-BroadInstitute,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,81,,GCF_000585565.1,PRJNA245125,SAMN00974100,AMGY00000000.1,reference genome,1182542,43228,Capronia epimyces CBS 606.96,strain=CBS 606.96,na,latest,Scaffold,Major,Full,2014-03-05,Capr_epim_CBS_606_96_V1,Broad Institute,GCA_000585565.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/565/GCF_000585565.1_Capr_epim_CBS_606_96_V1,na,na,na,haploid,fungi,28889638,28761473,53.5,0,18,18,Broad Institute,Annotation submitted by Broad Institute,2024-01-05,10468,10468,0,na,Capronia_epimyces_cbs_606_96_gca_000585565.Capr_epim_CBS_606_96_V1.dna.toplevel.fa,GCF_000585565.1_Capr_epim_CBS_606_96_V1_genomic.fna.gz
cladophialophora_psammophila_cbs_110553_gca_000585535,EnsemblFungi,1182543,Clad_psam_CBS_110553_V1,GCA_000585535.1,2017-06-BroadInstitute,N,N,N,N,N,Y,fungi_ascomycota1_collection_core_61_114_1,107,,GCF_000585535.1,PRJNA245127,SAMN00974101,AMGX00000000.1,reference genome,1182543,1182553,Cladophialophora psammophila CBS 110553,strain=CBS 110553,na,latest,Scaffold,Major,Full,2014-03-05,Clad_psam_CBS_110553_V1,Broad Institute,GCA_000585535.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/535/GCF_000585535.1_Clad_psam_CBS_110553_V1,na,assembly from type material,na,haploid,fungi,39420127,39333014,50.5,0,123,123,Broad Institute,Annotation submitted by Broad Institute,2024-01-05,13421,13421,0,na,Cladophialophora_psammophila_cbs_110553_gca_000585535.Clad_psam_CBS_110553_V1.dna.toplevel.fa,GCF_000585535.1_Clad_psam_CBS_110553_V1_genomic.fna.gz
cladophialophora_yegresii_cbs_114405_gca_000585515,EnsemblFungi,1182544,Clad_yegr_CBS_114405_V1,GCA_000585515.1,2017-06-BroadInstitute,N,N,N,N,N,Y,fungi_ascomycota1_collection_core_61_114_1,84,,GCF_000585515.1,PRJNA245128,SAMN00974102,AMGW00000000.1,reference genome,1182544,470704,Cladophialophora yegresii CBS 114405,strain=CBS 114405,na,latest,Scaffold,Major,Full,2014-03-05,Clad_yegr_CBS_114405_V1,Broad Institute,GCA_000585515.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/585/515/GCF_000585515.1_Clad_yegr_CBS_114405_V1,na,assembly from type material,na,haploid,fungi,27898422,27887733,54.0,0,8,8,Broad Institute,Annotation submitted by Broad Institute,2024-01-05,10118,10118,0,na,Cladophialophora_yegresii_cbs_114405_gca_000585515.Clad_yegr_CBS_114405_V1.dna.toplevel.fa,GCF_000585515.1_Clad_yegr_CBS_114405_V1_genomic.fna.gz
exophiala_aquamarina_cbs_119918_gca_000709125,EnsemblFungi,1182545,Exop_aqua_CBS_119918_V1,GCA_000709125.1,2017-06-BroadInstitute,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,222,,GCF_000709125.1,PRJNA292601,SAMN00974103,AMGV00000000.1,reference genome,1182545,1033840,Exophiala aquamarina CBS 119918,strain=CBS 119918,na,latest,Scaffold,Major,Full,2014-06-16,Exop_aqua_CBS_119918_V1,Broad Institute,GCA_000709125.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/709/125/GCF_000709125.1_Exop_aqua_CBS_119918_V1,na,assembly from type material,na,haploid,fungi,41566958,40982715,49.0,0,151,151,Broad Institute,Annotation submitted by Broad Institute,2024-01-05,13118,13118,0,na,Exophiala_aquamarina_cbs_119918_gca_000709125.Exop_aqua_CBS_119918_V1.dna.toplevel.fa,GCF_000709125.1_Exop_aqua_CBS_119918_V1_genomic.fna.gz
trichosporon_asahii_var_asahii_cbs_2479_gca_000293215,EnsemblFungi,1186058,Trichosporon asahii 1,GCA_000293215.1,2016-11-BeijingMilitaryCommandGeneralHospitalofPLAChina,N,N,N,N,N,Y,fungi_basidiomycota1_collection_core_61_114_1,50,,GCF_000293215.1,PRJNA296794,SAMN02981437,ALBS00000000.1,reference genome,1186058,82508,Trichosporon asahii var. asahii CBS 2479,strain=CBS 2479,na,latest,Scaffold,Major,Full,2013-01-23,Trichosporon asahii 1,"Beijing Military Command General Hospital of PLA, China",GCA_000293215.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/293/215/GCF_000293215.1_Trichosporon_asahii_1,na,assembly from type material,na,haploid,fungi,24507743,24271266,59.5,0,77,341,"Beijing Military Command General Hospital of PLA, China","Annotation submitted by Beijing Military Command General Hospital of PLA, China",2024-01-02,8834,8311,523,14641628;23104369,Trichosporon_asahii_var_asahii_cbs_2479_gca_000293215.Trichosporon_asahii_1.dna.toplevel.fa,identical_genomic.fna.gz
talaromyces_amestolkiae_gca_001896365,EnsemblFungi,1196081,ASM189636v1,GCA_001896365.1,2018-06-CentrodeInvestigacionesBiologicas,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,54,,GCF_001896365.1,PRJNA721996,SAMN05751675,MIKG00000000.1,reference genome,1196081,1196081,Talaromyces amestolkiae,strain=CIB,na,latest,Scaffold,Major,Full,2016-12-09,ASM189636v1,Centro de Investigaciones Biologicas,GCA_001896365.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/896/365/GCF_001896365.1_ASM189636v1,na,na,na,haploid,fungi,33721883,33714149,46.5,0,212,212,Centro de Investigaciones Biologicas,Annotation submitted by Centro de Investigaciones Biologicas,2021-04-20,10404,10403,0,28649280,Talaromyces_amestolkiae_gca_001896365.ASM189636v1.dna.toplevel.fa,GCF_001896365.1_ASM189636v1_genomic.fna.gz
ustilago_hordei_gca_000286035,EnsemblFungi,120017,ASM28603v1,GCA_000286035.1,2013-09-HelmholtzZentrumMuenchenIBIS,N,N,N,Y,N,Y,fungi_basidiomycota1_collection_core_61_114_1,39,,GCF_900519145.1,PRJNA727466,SAMEA4827382,ULHA00000000.1,reference genome,120017,120017,Ustilago hordei,strain=Uho2,na,latest,Contig,Major,Full,2021-02-23,Uho2_v1,Technische Universitat Munchen - WZW,GCA_900519145.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/519/145/GCF_900519145.1_Uho2_v1,na,na,na,haploid,fungi,26637005,26637005,51.0,0,45,45,Technische Universitat Munchen - WZW,Annotation submitted by Technische Universitat Munchen - WZW,2021-09-15,7703,7449,254,na,Ustilago_hordei_gca_000286035.ASM28603v1.dna.toplevel.fa,GCF_900519145.1_Uho2_v1_genomic.fna.gz
colletotrichum_orchidophilum_gca_001831195,EnsemblFungi,1209926,CORC01,GCA_001831195.1,2016-11-UniversityofWesternBrittany,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,255,,GCF_001831195.1,PRJNA411788,SAMN05771038,MJBS00000000.1,reference genome,1209926,1209926,Colletotrichum orchidophilum,strain=IMI 309357,na,latest,Scaffold,Major,Full,2016-10-21,CORC01,University of Western Brittany,GCA_001831195.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/831/195/GCF_001831195.1_CORC01,na,na,na,haploid,fungi,48556462,48552182,51.0,0,321,321,University of Western Brittany,Annotation submitted by University of Western Brittany,2022-02-25,14452,14452,0,na,Colletotrichum_orchidophilum_gca_001831195.CORC01.dna.toplevel.fa,GCF_001831195.1_CORC01_genomic.fna.gz
colletotrichum_gloeosporioides,EnsemblFungi,1213859,Colletotrichum gloeosporioides Nara gc-5,GCA_000319635.1,2012-12-RIKEN,N,N,N,Y,N,Y,colletotrichum_gloeosporioides_core_61_114_1,1,,GCF_000319635.2,PRJNA225509,SAMN02981487,ANPB00000000.2,reference genome,1213859,690256,Colletotrichum fructicola Nara gc5,strain=Nara gc5,na,latest,Contig,Major,Full,2020-05-12,ASM31963v2,RIKEN Plant Science Center,GCA_000319635.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/319/635/GCF_000319635.2_ASM31963v2,na,na,na,haploid,fungi,59542867,59542867,53.0,0,12,12,RIKEN Plant Science Center,Annotation submitted by RIKEN Plant Science Center,2024-06-26,17388,17388,0,na,,GCF_000319635.2_ASM31963v2_genomic.fna.gz
talaromyces_rugulosus_gca_013368755,EnsemblFungi,121627,ASM1336875v1,GCA_013368755.1,2020-07-XianJiaotongUniversity,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,224,,GCF_013368755.1,PRJNA645155,SAMN15229550,na,reference genome,121627,121627,Talaromyces rugulosus,strain=W13939,na,latest,Complete Genome,Major,Full,2020-06-23,ASM1336875v1,Xi'an Jiaotong University,GCA_013368755.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/368/755/GCF_013368755.1_ASM1336875v1,na,na,na,haploid,fungi,35758560,35758560,47.0,6,6,6,Xi'an Jiaotong University,Annotation submitted by Xi'an Jiaotong University,2020-08-05,11971,11901,70,33048598,Talaromyces_rugulosus_gca_013368755.ASM1336875v1.dna.toplevel.fa,GCF_013368755.1_ASM1336875v1_genomic.fna.gz
aspergillus_tanneri_gca_004798825,EnsemblFungi,1220188,ASM479882v1,GCA_004798825.1,2019-09-JCVI,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,182,,GCF_003426965.1,PRJNA625766,SAMN09761659,QUQM00000000.1,reference genome,1220188,1220188,Aspergillus tanneri,strain=NIH1004,na,latest,Contig,Major,Full,2018-08-24,ASM342696v1,JCVI,GCA_003426965.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/965/GCF_003426965.1_ASM342696v1,na,assembly from type material,na,haploid,fungi,38719388,38719388,47.5,0,14,14,JCVI,Annotation submitted by JCVI,2025-02-22,11845,11682,163,na,Aspergillus_tanneri_gca_004798825.ASM479882v1.dna.toplevel.fa,GCF_003426965.1_ASM342696v1_genomic.fna.gz
aspergillus_tanneri_gca_003426965,EnsemblFungi,1220188,ASM342696v1,GCA_003426965.1,2020-01-JCVI,N,N,N,N,N,Y,fungi_ascomycota5_collection_core_61_114_1,101,,GCF_003426965.1,PRJNA625766,SAMN09761659,QUQM00000000.1,reference genome,1220188,1220188,Aspergillus tanneri,strain=NIH1004,na,latest,Contig,Major,Full,2018-08-24,ASM342696v1,JCVI,GCA_003426965.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/965/GCF_003426965.1_ASM342696v1,na,assembly from type material,na,haploid,fungi,38719388,38719388,47.5,0,14,14,JCVI,Annotation submitted by JCVI,2025-02-22,11845,11682,163,na,Aspergillus_tanneri_gca_003426965.ASM342696v1.dna.toplevel.fa,GCF_003426965.1_ASM342696v1_genomic.fna.gz
cyphellophora_europaea_cbs_101466_gca_000365145,EnsemblFungi,1220924,Phia_euro_CBS_101466_V1,GCA_000365145.2,2014-01-BroadInstitute,N,N,N,Y,N,Y,fungi_ascomycota1_collection_core_61_114_1,80,,GCF_000365145.1,PRJNA245131,SAMN02981492,AOBU00000000.1,reference genome,1220924,293227,Cyphellophora europaea CBS 101466,strain=CBS 101466,na,latest,Scaffold,Major,Full,2013-12-11,Phia_euro_CBS_101466_V1,Broad Institute,GCA_000365145.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/365/145/GCF_000365145.1_Phia_euro_CBS_101466_V1,na,assembly from type material,na,haploid,fungi,28781303,28719617,54.0,0,19,106,Broad Institute,Annotation submitted by Broad Institute,2024-01-04,11153,11094,58,na,Cyphellophora_europaea_cbs_101466_gca_000365145.Phia_euro_CBS_101466_V1.dna.toplevel.fa,GCF_000365145.1_Phia_euro_CBS_101466_V1_genomic.fna.gz
cercospora_beticola_gca_002742065,EnsemblFungi,122368,CB0940_V2,GCA_002742065.1,2017-11-VIB,N,N,N,N,N,Y,fungi_ascomycota3_collection_core_61_114_1,278,,GCF_033473495.1,PRJNA1120886,SAMN37303012,na,reference genome,122368,122368,Cercospora beticola,na,Cb09-40,latest,Complete Genome,Major,Full,2023-11-09,ASM3347349v1,USDA-ARS,GCA_033473495.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/033/473/495/GCF_033473495.1_ASM3347349v1,na,na,na,haploid,fungi,36074111,36074111,51.0,10,10,10,USDA-ARS,Annotation submitted by USDA-ARS,2024-06-10,13212,13144,68,na,Cercospora_beticola_gca_002742065.CB0940_V2.dna.toplevel.fa,GCF_033473495.1_ASM3347349v1_genomic.fna.gz
