Index,Sequence ID,Virus Tax ID,FTP Path,RefSeq Filename,Query Length,subject_length,blast_output,n_of_-7,n_of_-6,n_of_-5,n_of_-4,n_of_-3,n_of_-2,n_of_-1,n_of_0,n_of_1,n_of_2,n_of_3,n_of_4,n_of_5,n_of_6,n_of_7,binary_filename
12915,NC_001330,10849,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/846/145/GCF_000846145.1_ViralProj14570,GCF_000846145.1_ViralProj14570_genomic.fna,6087,6087,/Users/gboldirev1/Documents/refseq/12915_NC_001330_blast.xml,0,0,0,0,0,0,0,0,6087,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12915_NC_001330_blast_subject_array_1748966451.bin
12916,NC_001331,2011081,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/025/GCF_000847025.1_ViralProj14571,GCF_000847025.1_ViralProj14571_genomic.fna,7349,7349,/Users/gboldirev1/Documents/refseq/12916_NC_001331_blast.xml,0,0,0,0,0,0,0,0,7349,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12916_NC_001331_blast_subject_array_1748966451.bin
12917,NC_001332,10869,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/885/GCF_000847885.1_ViralProj14572,GCF_000847885.1_ViralProj14572_genomic.fna,6744,6744,/Users/gboldirev1/Documents/refseq/12917_NC_001332_blast.xml,0,0,0,0,0,0,0,0,6744,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12917_NC_001332_blast_subject_array_1748966451.bin
12918,NC_001335,31757,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/846/545/GCF_000846545.1_ViralProj14459,GCF_000846545.1_ViralProj14459_genomic.fna,52297,52297,/Users/gboldirev1/Documents/refseq/12918_NC_001335_blast.xml,0,0,0,0,0,0,0,0,52297,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12918_NC_001335_blast_subject_array_1748966451.bin
12919,NC_001338,244589,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/445/GCF_000838445.1_ViralProj14014,GCF_000838445.1_ViralProj14014_genomic.fna,15465,15465,/Users/gboldirev1/Documents/refseq/12919_NC_001338_blast.xml,0,0,0,0,0,0,0,0,15465,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12919_NC_001338_blast_subject_array_1748966451.bin
12920,NC_001339,12142,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/864/965/GCF_000864965.1_ViralProj15517,GCF_000864965.1_ViralProj15517_genomic.fna,4789,4789,/Users/gboldirev1/Documents/refseq/12920_NC_001339_blast.xml,0,0,0,0,0,0,0,1,4788,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12920_NC_001339_blast_subject_array_1748966451.bin
12921,NC_001340,12895,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/854/585/GCF_000854585.1_ViralProj14967,GCF_000854585.1_ViralProj14967_genomic.fna,329,329,/Users/gboldirev1/Documents/refseq/12921_NC_001340_blast.xml,0,0,0,0,0,0,0,0,329,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12921_NC_001340_blast_subject_array_1748966451.bin
12922,NC_001341,1977403,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/085/GCF_000847085.1_ViralProj14573,GCF_000847085.1_ViralProj14573_genomic.fna,4491,4491,/Users/gboldirev1/Documents/refseq/12922_NC_001341_blast.xml,0,0,0,0,0,0,0,0,4491,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12922_NC_001341_blast_subject_array_1748966451.bin
12923,NC_001343,10653,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/585/GCF_000849585.1_ViralProj14575,GCF_000849585.1_ViralProj14575_genomic.fna,7489,7489,/Users/gboldirev1/Documents/refseq/12923_NC_001343_blast.xml,0,0,0,0,0,0,0,0,7489,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12923_NC_001343_blast_subject_array_1748966451.bin
12924,NC_001344,12639,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/905/GCF_000847905.1_ViralProj14576,GCF_000847905.1_ViralProj14576_genomic.fna,3027,3027,/Users/gboldirev1/Documents/refseq/12924_NC_001344_blast.xml,0,0,0,0,0,0,0,0,3027,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12924_NC_001344_blast_subject_array_1748966451.bin
12925,NC_001346,268316,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/105/GCF_000847105.2_ViralProj14577,GCF_000847105.2_ViralProj14577_genomic.fna,2689,2689,/Users/gboldirev1/Documents/refseq/12925_NC_001346_blast.xml,0,0,0,0,0,0,0,0,2689,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12925_NC_001346_blast_subject_array_1748966451.bin
12926,NC_001348,10335,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/858/285/GCF_000858285.1_ViralProj15198,GCF_000858285.1_ViralProj15198_genomic.fna,124884,124884,/Users/gboldirev1/Documents/refseq/12926_NC_001348_blast.xml,0,0,0,0,0,0,0,0,124884,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12926_NC_001348_blast_subject_array_1748966451.bin
12927,NC_001350,10381,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/845/465/GCF_000845465.1_ViralProj14417,GCF_000845465.1_ViralProj14417_genomic.fna,112930,112930,/Users/gboldirev1/Documents/refseq/12927_NC_001350_blast.xml,0,0,0,0,0,0,0,0,112930,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12927_NC_001350_blast_subject_array_1748966451.bin
12928,NC_001351,12893,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/785/GCF_000847785.1_ViralProj14720,GCF_000847785.1_ViralProj14720_genomic.fna,302,302,/Users/gboldirev1/Documents/refseq/12928_NC_001351_blast.xml,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12928_NC_001351_blast_subject_array_1748966451.bin
12929,NC_001352,337043,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/864/945/GCF_000864945.1_ViralProj15512,GCF_000864945.1_ViralProj15512_genomic.fna,7860,7860,/Users/gboldirev1/Documents/refseq/12929_NC_001352_blast.xml,0,0,0,0,0,0,0,0,7860,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12929_NC_001352_blast_subject_array_1748966451.bin
12930,NC_001354,10589,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/845/GCF_000863845.1_ViralProj15485,GCF_000863845.1_ViralProj15485_genomic.fna,7614,7614,/Users/gboldirev1/Documents/refseq/12930_NC_001354_blast.xml,0,0,0,0,0,0,0,0,7614,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12930_NC_001354_blast_subject_array_1748966451.bin
12931,NC_001355,10600,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/945/GCF_000861945.1_ViralProj15454,GCF_000861945.1_ViralProj15454_genomic.fna,7902,7902,/Users/gboldirev1/Documents/refseq/12931_NC_001355_blast.xml,0,0,0,0,0,0,0,0,7902,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12931_NC_001355_blast_subject_array_1748966451.bin
12932,NC_001356,334203,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/866/405/GCF_000866405.1_ViralProj15491,GCF_000866405.1_ViralProj15491_genomic.fna,7815,7815,/Users/gboldirev1/Documents/refseq/12932_NC_001356_blast.xml,0,0,0,0,0,0,0,0,7815,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12932_NC_001356_blast_subject_array_1748966451.bin
12933,NC_001357,333761,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/865/665/GCF_000865665.1_ViralProj15506,GCF_000865665.1_ViralProj15506_genomic.fna,7857,7857,/Users/gboldirev1/Documents/refseq/12933_NC_001357_blast.xml,0,0,0,0,0,0,0,0,7857,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12933_NC_001357_blast_subject_array_1748966451.bin
12934,NC_001359,223303,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/505/GCF_000839505.1_ViralMultiSegProj14059,GCF_000839505.1_ViralMultiSegProj14059_genomic.fna,2631,5220,/Users/gboldirev1/Documents/refseq/12934_NC_001359_blast.xml,0,0,0,0,0,0,1,2430,2785,0,0,4,0,0,0,/Users/gboldirev1/Documents/refseq/12934_NC_001359_blast_subject_array_1748966451.bin
12935,NC_001361,12167,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/585/GCF_000860585.1_ViralProj15324,GCF_000860585.1_ViralProj15324_genomic.fna,8533,8533,/Users/gboldirev1/Documents/refseq/12935_NC_001361_blast.xml,0,0,0,0,0,0,0,0,8533,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12935_NC_001361_blast_subject_array_1748966451.bin
12936,NC_001362,11795,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/065/GCF_000859065.1_ViralProj15200,GCF_000859065.1_ViralProj15200_genomic.fna,8323,8323,/Users/gboldirev1/Documents/refseq/12936_NC_001362_blast.xml,0,0,0,0,0,0,0,0,8323,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12936_NC_001362_blast_subject_array_1748966451.bin
12937,NC_001364,2170203,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/485/GCF_000848485.1_ViralProj14699,GCF_000848485.1_ViralProj14699_genomic.fna,13246,13246,/Users/gboldirev1/Documents/refseq/12937_NC_001364_blast.xml,0,0,0,0,0,0,0,0,13246,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12937_NC_001364_blast_subject_array_1748966451.bin
12938,NC_001365,10854,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/925/GCF_000847925.1_ViralProj14580,GCF_000847925.1_ViralProj14580_genomic.fna,8273,8273,/Users/gboldirev1/Documents/refseq/12938_NC_001365_blast.xml,0,0,0,0,0,0,0,0,8273,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12938_NC_001365_blast_subject_array_1748966451.bin
12939,NC_001366,204711,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/185/GCF_000861185.1_ViralProj15292,GCF_000861185.1_ViralProj15292_genomic.fna,8101,8101,/Users/gboldirev1/Documents/refseq/12939_NC_001366_blast.xml,0,0,0,0,0,0,0,0,8101,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12939_NC_001366_blast_subject_array_1748966451.bin
12940,NC_001367,12242,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/854/365/GCF_000854365.1_ViralProj15071,GCF_000854365.1_ViralProj15071_genomic.fna,6395,6395,/Users/gboldirev1/Documents/refseq/12940_NC_001367_blast.xml,0,0,0,0,0,0,0,0,6395,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12940_NC_001367_blast_subject_array_1748966451.bin
12943,NC_001396,2928691,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/842/465/GCF_000842465.1_ViralProj14329,GCF_000842465.1_ViralProj14329_genomic.fna,7308,7308,/Users/gboldirev1/Documents/refseq/12943_NC_001396_blast.xml,0,0,0,0,0,0,0,0,7308,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12943_NC_001396_blast_subject_array_1748966451.bin
12944,NC_001401,10804,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/645/GCF_000838645.1_ViralProj14060,GCF_000838645.1_ViralProj14060_genomic.fna,4679,4679,/Users/gboldirev1/Documents/refseq/12944_NC_001401_blast.xml,0,0,0,0,0,0,0,0,4679,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12944_NC_001401_blast_subject_array_1748966451.bin
12945,NC_001402,11958,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/005/GCF_000849005.1_ViralProj14632,GCF_000849005.1_ViralProj14632_genomic.fna,2630,2630,/Users/gboldirev1/Documents/refseq/12945_NC_001402_blast.xml,0,0,0,0,0,0,0,0,2630,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12945_NC_001402_blast_subject_array_1748966451.bin
12946,NC_001403,11885,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/725/GCF_000847725.1_ViralProj14708,GCF_000847725.1_ViralProj14708_genomic.fna,4788,4788,/Users/gboldirev1/Documents/refseq/12946_NC_001403_blast.xml,0,0,0,0,0,0,0,0,4788,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12946_NC_001403_blast_subject_array_1748966451.bin
12947,NC_001405,129951,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/845/085/GCF_000845085.1_ViralProj14518,GCF_000845085.1_ViralProj14518_genomic.fna,35937,35937,/Users/gboldirev1/Documents/refseq/12947_NC_001405_blast.xml,0,0,0,0,0,0,0,0,35937,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12947_NC_001405_blast_subject_array_1748966451.bin
12948,NC_001407,11886,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/855/425/GCF_000855425.1_ViralProj14978,GCF_000855425.1_ViralProj14978_genomic.fna,9392,9392,/Users/gboldirev1/Documents/refseq/12948_NC_001407_blast.xml,0,0,0,0,0,0,0,0,9392,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12948_NC_001407_blast_subject_array_1748966451.bin
12949,NC_001408,363745,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/845/GCF_000849845.1_ViralProj14633,GCF_000849845.1_ViralProj14633_genomic.fna,7286,7286,/Users/gboldirev1/Documents/refseq/12949_NC_001408_blast.xml,0,0,0,0,0,0,0,0,7286,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12949_NC_001408_blast_subject_array_1748966451.bin
12950,NC_001409,12175,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/285/GCF_000848285.1_ViralProj14658,GCF_000848285.1_ViralProj14658_genomic.fna,7555,7555,/Users/gboldirev1/Documents/refseq/12950_NC_001409_blast.xml,0,0,0,0,0,0,0,0,7555,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12950_NC_001409_blast_subject_array_1748966451.bin
12951,NC_001410,12896,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/853/625/GCF_000853625.1_ViralProj14908,GCF_000853625.1_ViralProj14908_genomic.fna,247,247,/Users/gboldirev1/Documents/refseq/12951_NC_001410_blast.xml,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12951_NC_001410_blast_subject_array_1748966451.bin
12953,NC_001412,10840,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/843/505/GCF_000843505.1_ViralProj14366,GCF_000843505.1_ViralProj14366_genomic.fna,2994,2994,/Users/gboldirev1/Documents/refseq/12953_NC_001412_blast.xml,0,0,0,0,0,0,0,1,2993,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12953_NC_001412_blast_subject_array_1748966451.bin
12954,NC_001413,11657,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/165/GCF_000848165.1_ViralProj14634,GCF_000848165.1_ViralProj14634_genomic.fna,8482,8482,/Users/gboldirev1/Documents/refseq/12954_NC_001413_blast.xml,0,0,0,0,0,0,0,0,8482,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12954_NC_001413_blast_subject_array_1748966451.bin
12955,NC_001414,11901,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/853/665/GCF_000853665.1_ViralProj14916,GCF_000853665.1_ViralProj14916_genomic.fna,8419,8419,/Users/gboldirev1/Documents/refseq/12955_NC_001414_blast.xml,0,0,0,0,0,0,0,0,8419,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12955_NC_001414_blast_subject_array_1748966451.bin
12956,NC_001416,2681611,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/840/245/GCF_000840245.1_ViralProj14204,GCF_000840245.1_ViralProj14204_genomic.fna,48502,48502,/Users/gboldirev1/Documents/refseq/12956_NC_001416_blast.xml,0,0,0,0,0,0,0,0,48502,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12956_NC_001416_blast_subject_array_1748966451.bin
12957,NC_001417,12022,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/485/GCF_000847485.1_ViralProj14659,GCF_000847485.1_ViralProj14659_genomic.fna,3569,3569,/Users/gboldirev1/Documents/refseq/12957_NC_001417_blast.xml,0,0,0,0,0,0,0,0,3569,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12957_NC_001417_blast_subject_array_1748966451.bin
12959,NC_001420,10843,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/840/785/GCF_000840785.1_ViralProj14318,GCF_000840785.1_ViralProj14318_genomic.fna,5577,5577,/Users/gboldirev1/Documents/refseq/12959_NC_001420_blast.xml,0,0,0,0,0,0,0,0,5577,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12959_NC_001420_blast_subject_array_1748966451.bin
12960,NC_001421,10658,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/025/GCF_000837025.1_ViralProj14062,GCF_000837025.1_ViralProj14062_genomic.fna,14927,14927,/Users/gboldirev1/Documents/refseq/12960_NC_001421_blast.xml,0,0,0,0,0,0,0,0,14927,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12960_NC_001421_blast_subject_array_1748966451.bin
12961,NC_001422,2886930,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/819/615/GCF_000819615.1_ViralProj14015,GCF_000819615.1_ViralProj14015_genomic.fna,5386,5386,/Users/gboldirev1/Documents/refseq/12961_NC_001422_blast.xml,0,0,0,0,0,0,0,0,5386,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12961_NC_001422_blast_subject_array_1748966451.bin
12962,NC_001423,10757,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/755/075/GCF_002755075.1_ASM275507v1,GCF_002755075.1_ASM275507v1_genomic.fna,19366,19366,/Users/gboldirev1/Documents/refseq/12962_NC_001423_blast.xml,0,0,0,0,0,0,0,0,19366,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12962_NC_001423_blast_subject_array_1748966451.bin
12963,NC_001426,12018,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/365/GCF_000847365.1_ViralProj14635,GCF_000847365.1_ViralProj14635_genomic.fna,3466,3466,/Users/gboldirev1/Documents/refseq/12963_NC_001426_blast.xml,0,0,0,0,0,0,0,0,3466,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12963_NC_001426_blast_subject_array_1748966451.bin
12964,NC_001427,12618,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/864/805/GCF_000864805.1_ViralProj15484,GCF_000864805.1_ViralProj15484_genomic.fna,2319,2319,/Users/gboldirev1/Documents/refseq/12964_NC_001427_blast.xml,0,0,0,0,0,0,0,0,2319,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12964_NC_001427_blast_subject_array_1748966451.bin
12965,NC_001430,138951,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/205/GCF_000861205.1_ViralProj15297,GCF_000861205.1_ViralProj15297_genomic.fna,7390,7390,/Users/gboldirev1/Documents/refseq/12965_NC_001430_blast.xml,0,0,0,0,0,0,0,0,7390,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12965_NC_001430_blast_subject_array_1748966451.bin
12967,NC_001436,11908,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/585/GCF_000863585.1_ViralProj15434,GCF_000863585.1_ViralProj15434_genomic.fna,8507,8507,/Users/gboldirev1/Documents/refseq/12967_NC_001436_blast.xml,0,0,0,0,0,0,0,0,8507,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12967_NC_001436_blast_subject_array_1748966451.bin
12968,NC_001437,11072,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/145/GCF_000862145.1_ViralProj15310,GCF_000862145.1_ViralProj15310_genomic.fna,10976,10976,/Users/gboldirev1/Documents/refseq/12968_NC_001437_blast.xml,0,0,0,0,0,0,0,0,10976,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12968_NC_001437_blast_subject_array_1748966451.bin
12972,NC_001441,12180,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/125/GCF_000849125.1_ViralProj14660,GCF_000849125.1_ViralProj14660_genomic.fna,6955,6955,/Users/gboldirev1/Documents/refseq/12972_NC_001441_blast.xml,0,0,0,0,0,0,0,0,6955,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12972_NC_001441_blast_subject_array_1748966451.bin
12973,NC_001442,1891754,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/836/825/GCF_000836825.1_ViralProj14017,GCF_000836825.1_ViralProj14017_genomic.fna,4697,4697,/Users/gboldirev1/Documents/refseq/12973_NC_001442_blast.xml,0,0,0,0,0,0,0,0,4697,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12973_NC_001442_blast_subject_array_1748966451.bin
12974,NC_001445,12211,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/085/GCF_000862085.1_ViralProj15298,GCF_000862085.1_ViralProj15298_genomic.fna,9741,9741,/Users/gboldirev1/Documents/refseq/12974_NC_001445_blast.xml,0,0,0,0,0,0,0,0,9741,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12974_NC_001445_blast_subject_array_1748966451.bin
12975,NC_001447,46014,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/825/GCF_000837825.1_ViralProj14066,GCF_000837825.1_ViralProj14066_genomic.fna,11965,11965,/Users/gboldirev1/Documents/refseq/12975_NC_001447_blast.xml,0,0,0,0,0,0,0,0,11965,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12975_NC_001447_blast_subject_array_1748966451.bin
12979,NC_001452,2169971,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/025/GCF_000849025.1_ViralProj14636,GCF_000849025.1_ViralProj14636_genomic.fna,9202,9202,/Users/gboldirev1/Documents/refseq/12979_NC_001452_blast.xml,0,0,0,0,0,0,0,0,9202,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12979_NC_001452_blast_subject_array_1748966451.bin
12980,NC_001454,130309,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/846/685/GCF_000846685.1_ViralProj14487,GCF_000846685.1_ViralProj14487_genomic.fna,34214,34214,/Users/gboldirev1/Documents/refseq/12980_NC_001454_blast.xml,0,0,0,0,0,0,0,0,34214,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12980_NC_001454_blast_subject_array_1748966451.bin
12981,NC_001457,10617,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/864/845/GCF_000864845.1_ViralProj15492,GCF_000864845.1_ViralProj15492_genomic.fna,7353,7353,/Users/gboldirev1/Documents/refseq/12981_NC_001457_blast.xml,0,0,0,0,0,0,0,0,7353,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12981_NC_001457_blast_subject_array_1748966451.bin
12982,NC_001458,28311,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/865/565/GCF_000865565.1_ViralProj15486,GCF_000865565.1_ViralProj15486_genomic.fna,7348,7348,/Users/gboldirev1/Documents/refseq/12982_NC_001458_blast.xml,0,0,0,0,0,0,0,0,7348,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12982_NC_001458_blast_subject_array_1748966451.bin
12984,NC_001461,11099,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/245/GCF_000861245.1_ViralProj15305,GCF_000861245.1_ViralProj15305_genomic.fna,12573,12573,/Users/gboldirev1/Documents/refseq/12984_NC_001461_blast.xml,0,0,0,0,0,0,0,0,12573,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12984_NC_001461_blast_subject_array_1748966451.bin
12985,NC_001462,36453,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/145/GCF_000848145.1_ViralProj14629,GCF_000848145.1_ViralProj14629_genomic.fna,246,246,/Users/gboldirev1/Documents/refseq/12985_NC_001462_blast.xml,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12985_NC_001462_blast_subject_array_1748966451.bin
12986,NC_001463,11660,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/857/525/GCF_000857525.1_ViralProj15243,GCF_000857525.1_ViralProj15243_genomic.fna,9189,9189,/Users/gboldirev1/Documents/refseq/12986_NC_001463_blast.xml,0,0,0,0,0,0,0,0,9189,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12986_NC_001463_blast_subject_array_1748966451.bin
12987,NC_001464,12890,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/865/GCF_000849865.1_ViralProj14637,GCF_000849865.1_ViralProj14637_genomic.fna,371,371,/Users/gboldirev1/Documents/refseq/12987_NC_001464_blast.xml,0,0,0,0,0,0,0,0,371,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12987_NC_001464_blast_subject_array_1748966451.bin
12988,NC_001465,1458187,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/045/GCF_000837045.1_ViralProj14067,GCF_000837045.1_ViralProj14067_genomic.fna,1291,1291,/Users/gboldirev1/Documents/refseq/12988_NC_001465_blast.xml,0,0,0,0,0,0,0,0,1291,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12988_NC_001465_blast_subject_array_1748966451.bin
12989,NC_001466,10820,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/545/GCF_000839545.1_ViralProj14068,GCF_000839545.1_ViralProj14068_genomic.fna,2750,2750,/Users/gboldirev1/Documents/refseq/12989_NC_001466_blast.xml,0,0,0,0,0,0,0,0,2750,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12989_NC_001466_blast_subject_array_1748966451.bin
12992,NC_001469,12143,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/185/GCF_000848185.1_ViralProj14638,GCF_000848185.1_ViralProj14638_genomic.fna,4701,4701,/Users/gboldirev1/Documents/refseq/12992_NC_001469_blast.xml,0,0,0,0,0,0,0,2,4699,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12992_NC_001469_blast_subject_array_1748966451.bin
12993,NC_001471,12889,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/305/GCF_000848305.1_ViralProj14662,GCF_000848305.1_ViralProj14662_genomic.fna,254,254,/Users/gboldirev1/Documents/refseq/12993_NC_001471_blast.xml,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,/Users/gboldirev1/Documents/refseq/12993_NC_001471_blast_subject_array_1748966451.bin
