Index	Sequence ID	Virus Tax ID	FTP Path	RefSeq Filename
13014	NC_001497	10641	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/745/GCF_000848745.2_ASM84874v2	GCF_000848745.2_ASM84874v2_genomic.fna
13015	NC_001498	11234	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/854/845/GCF_000854845.1_ViralProj15025	GCF_000854845.1_ViralProj15025_genomic.fna
13016	NC_001499	11788	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/265/GCF_000848265.1_ViralProj14654	GCF_000848265.1_ViralProj14654_genomic.fna
13017	NC_001500	11819	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/885/GCF_000849885.1_ViralProj14641	GCF_000849885.1_ViralProj14641_genomic.fna
13018	NC_001501	11801	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/854/185/GCF_000854185.1_ViralProj15030	GCF_000854185.1_ViralProj15030_genomic.fna
13019	NC_001502	11809	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/425/GCF_000849425.1_ViralProj14721	GCF_000849425.1_ViralProj14721_genomic.fna
13020	NC_001503	11757	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/846/425/GCF_000846425.1_ViralProj14435	GCF_000846425.1_ViralProj14435_genomic.fna
13021	NC_001504	11987	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/865/645/GCF_000865645.1_ViralProj15502	GCF_000865645.1_ViralProj15502_genomic.fna
13023	NC_001506	11830	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/465/GCF_000847465.1_ViralProj14655	GCF_000847465.1_ViralProj14655_genomic.fna
13024	NC_001507	10831	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/565/GCF_000839565.1_ViralMultiSegProj14072	GCF_000839565.1_ViralMultiSegProj14072_genomic.fna
13026	NC_001510	10794	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/465/GCF_000838465.1_ViralProj14019	GCF_000838465.1_ViralProj14019_genomic.fna
13027	NC_001511	11663	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/165/GCF_000849165.1_ViralProj14668	GCF_000849165.1_ViralProj14668_genomic.fna
13029	NC_001513	12153	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/850/025/GCF_000850025.1_ViralProj14669	GCF_000850025.1_ViralProj14669_genomic.fna
13030	NC_001514	11856	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/851/925/GCF_000851925.1_ViralProj14914	GCF_000851925.1_ViralProj14914_genomic.fna
13031	NC_001515	179241	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/865/GCF_000863865.1_ViralProj15489	GCF_000863865.1_ViralProj15489_genomic.fna
13032	NC_001517	12209	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/525/GCF_000860525.1_ViralProj15312	GCF_000860525.1_ViralProj15312_genomic.fna
13033	NC_001522	3085316	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/985/GCF_000863985.1_ViralProj15513	GCF_000863985.1_ViralProj15513_genomic.fna
13034	NC_001523	10564	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/705/GCF_000838705.1_ViralProj14073	GCF_000838705.1_ViralProj14073_genomic.fna
13035	NC_001524	2885846	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/864/665/GCF_000864665.1_ViralProj15453	GCF_000864665.1_ViralProj15453_genomic.fna
13036	NC_001526	333760	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/945/GCF_000863945.3_ViralProj15505	GCF_000863945.3_ViralProj15505_genomic.fna
13037	NC_001531	333923	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/866/505/GCF_000866505.1_ViralProj15511	GCF_000866505.1_ViralProj15511_genomic.fna
13038	NC_001538	1891762	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/865/GCF_000837865.1_ViralProj14074	GCF_000837865.1_ViralProj14074_genomic.fna
13039	NC_001539	10788	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/925/GCF_000848925.1_ViralProj14614	GCF_000848925.1_ViralProj14614_genomic.fna
13040	NC_001540	10784	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/625/GCF_000837625.1_ViralProj14020	GCF_000837625.1_ViralProj14020_genomic.fna
13041	NC_001541	10623	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/085/GCF_000837085.1_ViralProj14075	GCF_000837085.1_ViralProj14075_genomic.fna
13042	NC_001542	11292	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/625/GCF_000859625.1_ViralProj15144	GCF_000859625.1_ViralProj15144_genomic.fna
13043	NC_001543	11976	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/285/GCF_000861285.1_ViralProj15313	GCF_000861285.1_ViralProj15313_genomic.fna
13046	NC_001546	196399	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/836/845/GCF_000836845.1_ViralProj14021	GCF_000836845.1_ViralProj14021_genomic.fna
13047	NC_001547	11034	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/545/GCF_000860545.1_ViralProj15316	GCF_000860545.1_ViralProj15316_genomic.fna
13048	NC_001549	11723	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/925/GCF_000863925.1_ViralProj15501	GCF_000863925.1_ViralProj15501_genomic.fna
13049	NC_001550	11855	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/405/GCF_000848405.1_ViralProj14683	GCF_000848405.1_ViralProj14683_genomic.fna
13051	NC_001553	12885	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/345/GCF_000848345.1_ViralProj14670	GCF_000848345.1_ViralProj14670_genomic.fna
13052	NC_001554	12145	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/858/805/GCF_000858805.1_ViralProj15147	GCF_000858805.1_ViralProj15147_genomic.fna
13053	NC_001555	12227	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/345/GCF_000861345.1_ViralProj15325	GCF_000861345.1_ViralProj15325_genomic.fna
13054	NC_001556	12241	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/545/GCF_000847545.1_ViralProj14671	GCF_000847545.1_ViralProj14671_genomic.fna
13055	NC_001557	12881	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/185/GCF_000849185.1_ViralProj14672	GCF_000849185.1_ViralProj14672_genomic.fna
13056	NC_001558	12888	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/856/425/GCF_000856425.1_ViralProj15000	GCF_000856425.1_ViralProj15000_genomic.fna
13059	NC_001564	31658	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/225/GCF_000862225.3_ViralProj15326	GCF_000862225.3_ViralProj15326_genomic.fna
13060	NC_001574	31559	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/844/305/GCF_000844305.1_ViralProj14534	GCF_000844305.1_ViralProj14534_genomic.fna
13061	NC_001575	31744	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/085/GCF_000863085.1_ViralProj15327	GCF_000863085.1_ViralProj15327_genomic.fna
13062	NC_001576	333759	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/864/905/GCF_000864905.1_ViralProj15504	GCF_000864905.1_ViralProj15504_genomic.fna
13063	NC_001583	333762	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/866/485/GCF_000866485.1_ViralProj15507	GCF_000866485.1_ViralProj15507_genomic.fna
13064	NC_001586	333763	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/864/925/GCF_000864925.1_ViralProj15508	GCF_000864925.1_ViralProj15508_genomic.fna
13065	NC_001587	333764	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/965/GCF_000863965.1_ViralProj15509	GCF_000863965.1_ViralProj15509_genomic.fna
13066	NC_001591	10616	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/825/GCF_000862825.1_ViralProj15455	GCF_000862825.1_ViralProj15455_genomic.fna
13067	NC_001593	333765	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/865/685/GCF_000865685.1_ViralProj15510	GCF_000865685.1_ViralProj15510_genomic.fna
13068	NC_001595	10620	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/925/GCF_000861925.1_ViralProj15450	GCF_000861925.1_ViralProj15450_genomic.fna
13069	NC_001596	10621	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/685/GCF_000863685.1_ViralProj15456	GCF_000863685.1_ViralProj15456_genomic.fna
13070	NC_001598	12161	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/605/GCF_000860605.1_ViralProj15328	GCF_000860605.1_ViralProj15328_genomic.fna
13071	NC_001600	31711	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/365/GCF_000848365.1_ViralProj14674	GCF_000848365.1_ViralProj14674_genomic.fna
13072	NC_001604	10760	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/844/825/GCF_000844825.1_ViralProj14460	GCF_000844825.1_ViralProj14460_genomic.fna
13073	NC_001605	10567	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/345/GCF_000839345.1_ViralProj14022	GCF_000839345.1_ViralProj14022_genomic.fna
13075	NC_001609	10680	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/846/325/GCF_000846325.1_ViralProj14414	GCF_000846325.1_ViralProj14414_genomic.fna
13076	NC_001611	10255	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/885/GCF_000859885.1_ViralProj15197	GCF_000859885.1_ViralProj15197_genomic.fna
13077	NC_001612	138948	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/905/GCF_000861905.1_ViralProj15445	GCF_000861905.1_ViralProj15445_genomic.fna
13078	NC_001615	11307	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/205/GCF_000848205.2_ViralProj14642	GCF_000848205.2_ViralProj14642_genomic.fna
13079	NC_001616	12216	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/905/GCF_000862905.1_ViralProj15290	GCF_000862905.1_ViralProj15290_genomic.fna
13080	NC_001617	147711	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/245/GCF_000862245.1_ViralProj15330	GCF_000862245.1_ViralProj15330_genomic.fna
13081	NC_001618	354090	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/205/GCF_000862205.1_ViralProj15322	GCF_000862205.1_ViralProj15322_genomic.fna
13082	NC_001619	35258	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/840/825/GCF_000840825.1_ViralProj14326	GCF_000840825.1_ViralProj14326_genomic.fna
13083	NC_001623	46015	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/485/GCF_000838485.1_ViralProj14023	GCF_000838485.1_ViralProj14023_genomic.fna
13084	NC_001625	196398	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/105/GCF_000863105.1_ViralProj15331	GCF_000863105.1_ViralProj15331_genomic.fna
13085	NC_001628	12023	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/855/925/GCF_000855925.1_ViralProj15076	GCF_000855925.1_ViralProj15076_genomic.fna
13086	NC_001629	2898540	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/882/295/GCF_000882295.1_ViralProj32321	GCF_000882295.1_ViralProj32321_genomic.fna
13087	NC_001632	35287	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/625/GCF_000860625.1_ViralProj15332	GCF_000860625.1_ViralProj15332_genomic.fna
13088	NC_001633	32625	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/205/GCF_000849205.1_ViralProj14676	GCF_000849205.1_ViralProj14676_genomic.fna
13089	NC_001634	35593	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/845/345/GCF_000845345.1_ViralProj14388	GCF_000845345.1_ViralProj14388_genomic.fna
13090	NC_001639	11048	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/850/185/GCF_000850185.1_ViralProj14702	GCF_000850185.1_ViralProj14702_genomic.fna
13091	NC_001641	42478	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/405/GCF_000847405.1_ViralProj14643	GCF_000847405.1_ViralProj14643_genomic.fna
13092	NC_001642	35286	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/825/GCF_000847825.1_ViralProj14728	GCF_000847825.1_ViralProj14728_genomic.fna
13093	NC_001647	10826	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/585/GCF_000839585.1_ViralProj14076	GCF_000839585.1_ViralProj14076_genomic.fna
13094	NC_001648	38062	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/625/GCF_000838625.1_ViralProj14056	GCF_000838625.1_ViralProj14056_genomic.fna
13095	NC_001650	12657	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/843/985/GCF_000843985.2_ViralProj14457	GCF_000843985.2_ViralProj14457_genomic.fna
13096	NC_001651	12906	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/855/385/GCF_000855385.1_ViralProj14969	GCF_000855385.1_ViralProj14969_genomic.fna
13097	NC_001652	11290	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/850/065/GCF_000850065.1_ViralProj14677	GCF_000850065.1_ViralProj14677_genomic.fna
13098	NC_001653	12475	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/547/955/GCF_018547955.1_ASM1854795v1	GCF_018547955.1_ASM1854795v1_genomic.fna
13099	NC_001654	36370	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/196/735/GCF_003196735.1_ASM319673v1	GCF_003196735.1_ASM319673v1_genomic.fna
13100	NC_001655	2847087	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/405/GCF_000862405.1_ViralProj15364	GCF_000862405.1_ViralProj15364_genomic.fna
13101	NC_001658	39046	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/345/GCF_000849345.1_ViralProj14705	GCF_000849345.1_ViralProj14705_genomic.fna
13103	NC_001661	12162	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/265/GCF_000862265.1_ViralProj15334	GCF_000862265.1_ViralProj15334_genomic.fna
13104	NC_001662	28314	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/725/GCF_000838725.1_ViralProj14077	GCF_000838725.1_ViralProj14077_genomic.fna
13105	NC_001663	1891729	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/844/005/GCF_000844005.1_ViralProj14461	GCF_000844005.1_ViralProj14461_genomic.fna
13106	NC_001664	32603	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/845/685/GCF_000845685.2_ViralProj14462	GCF_000845685.2_ViralProj14462_genomic.fna
13107	NC_001669	1891767	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/645/GCF_000837645.1_ViralProj14024	GCF_000837645.1_ViralProj14024_genomic.fna
13108	NC_001671	12208	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/445/GCF_000860445.1_ViralProj15295	GCF_000860445.1_ViralProj15295_genomic.fna
13109	NC_001672	11084	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/125/GCF_000863125.1_ViralProj15335	GCF_000863125.1_ViralProj15335_genomic.fna
13110	NC_001676	1671798	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/864/725/GCF_000864725.1_ViralProj15466	GCF_000864725.1_ViralProj15466_genomic.fna
13111	NC_001678	10570	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/836/865/GCF_000836865.1_ViralProj14025	GCF_000836865.1_ViralProj14025_genomic.fna
13112	NC_001690	40538	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/365/GCF_000839365.1_ViralProj14027	GCF_000839365.1_ViralProj14027_genomic.fna
13113	NC_001691	40539	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/841/625/GCF_000841625.1_ViralProj14327	GCF_000841625.1_ViralProj14327_genomic.fna
13114	NC_001693	40540	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/838/505/GCF_000838505.1_ViralProj14028	GCF_000838505.1_ViralProj14028_genomic.fna
13115	NC_001694	333767	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/805/GCF_000862805.1_ViralProj15451	GCF_000862805.1_ViralProj15451_genomic.fna
13116	NC_001696	12470	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/405/GCF_000861405.1_ViralProj15337	GCF_000861405.1_ViralProj15337_genomic.fna
13117	NC_001697	2992577	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/885/GCF_000837885.1_ViralProj14078	GCF_000837885.1_ViralProj14078_genomic.fna
13118	NC_001699	10632	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/805/GCF_000863805.1_ViralProj15477	GCF_000863805.1_ViralProj15477_genomic.fna
13119	NC_001701	38251	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/685/GCF_000839685.1_ViralProj14098	GCF_000839685.1_ViralProj14098_genomic.fna
13120	NC_001702	44561	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/085/GCF_000859085.1_ViralProj15204	GCF_000859085.1_ViralProj15204_genomic.fna
13121	NC_001706	2681624	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/665/GCF_000837665.1_ViralProj14029	GCF_000837665.1_ViralProj14029_genomic.fna
13122	NC_001710	54290	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/005/GCF_000862005.1_ViralProj15467	GCF_000862005.1_ViralProj15467_genomic.fna
13123	NC_001716	10372	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/125/GCF_000848125.1_ViralProj14625	GCF_000848125.1_ViralProj14625_genomic.fna
13124	NC_001718	10796	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/485/GCF_000839485.1_ViralProj14055	GCF_000839485.1_ViralProj14055_genomic.fna
13126	NC_001721	47669	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/855/965/GCF_000855965.1_ViralProj15084	GCF_000855965.1_ViralProj15084_genomic.fna
13127	NC_001722	11709	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/856/385/GCF_000856385.1_ViralProj14991	GCF_000856385.1_ViralProj14991_genomic.fna
13128	NC_001724	40270	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/325/GCF_000849325.1_ViralProj14701	GCF_000849325.1_ViralProj14701_genomic.fna
13129	NC_001725	47903	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/857/365/GCF_000857365.1_ViralProj15207	GCF_000857365.1_ViralProj15207_genomic.fna
13130	NC_001726	47736	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/856/805/GCF_000856805.1_ViralProj15085	GCF_000856805.1_ViralProj15085_genomic.fna
13131	NC_001728	12238	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/905/GCF_000859905.1_ViralProj15201	GCF_000859905.1_ViralProj15201_genomic.fna
13132	NC_001729	46350	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/841/585/GCF_000841585.1_ViralProj14319	GCF_000841585.1_ViralProj14319_genomic.fna
13133	NC_001730	2507234	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/504/835/GCF_001504835.1_ViralProj307872	GCF_001504835.1_ViralProj307872_genomic.fna
13134	NC_001731	10280	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/843/325/GCF_000843325.1_ViralProj14328	GCF_000843325.1_ViralProj14328_genomic.fna
13135	NC_001734	10537	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/845/925/GCF_000845925.1_ViralProj14516	GCF_000845925.1_ViralProj14516_genomic.fna
13136	NC_001739	10651	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/985/GCF_000847985.1_ViralProj14594	GCF_000847985.1_ViralProj14594_genomic.fna
13137	NC_001741	2003327	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/525/GCF_000839525.1_ViralProj14064	GCF_000839525.1_ViralProj14064_genomic.fna
13138	NC_001746	12158	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/065/GCF_000849065.1_ViralProj14644	GCF_000849065.1_ViralProj14644_genomic.fna
13140	NC_001748	12181	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/685/GCF_000847685.1_ViralProj14700	GCF_000847685.1_ViralProj14700_genomic.fna
13141	NC_001749	28347	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/505/GCF_000859505.1_ViralProj15119	GCF_000859505.1_ViralProj15119_genomic.fna
13142	NC_001753	12177	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/905/GCF_000849905.1_ViralProj14645	GCF_000849905.1_ViralProj14645_genomic.fna
13143	NC_001768	12228	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/705/GCF_000860705.1_ViralProj15348	GCF_000860705.1_ViralProj15348_genomic.fna
13144	NC_001777	12055	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/857/065/GCF_000857065.1_ViralProj15146	GCF_000857065.1_ViralProj15146_genomic.fna
13145	NC_001780	52274	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/853/965/GCF_000853965.1_ViralProj14981	GCF_000853965.1_ViralProj14981_genomic.fna
13146	NC_001781	11250	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/815/475/GCF_002815475.1_ASM281547v1	GCF_002815475.1_ASM281547v1_genomic.fna
13147	NC_001782	12450	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/848/385/GCF_000848385.1_ViralProj14678	GCF_000848385.1_ViralProj14678_genomic.fna
13148	NC_001785	12205	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/862/045/GCF_000862045.1_ViralProj15289	GCF_000862045.1_ViralProj15289_genomic.fna
13149	NC_001786	11020	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/847/585/GCF_000847585.1_ViralProj14679	GCF_000847585.1_ViralProj14679_genomic.fna
13150	NC_001789	56144	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/705/GCF_000863705.1_ViralProj15460	GCF_000863705.1_ViralProj15460_genomic.fna
13151	NC_001792	133704	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/837/765/GCF_000837765.1_ViralProj14053	GCF_000837765.1_ViralProj14053_genomic.fna
13152	NC_001793	56879	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/861/425/GCF_000861425.1_ViralProj15341	GCF_000861425.1_ViralProj15341_genomic.fna
13154	NC_001798	10310	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/858/385/GCF_000858385.2_ViralProj15218	GCF_000858385.2_ViralProj15218_genomic.fna
13155	NC_001800	150284	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/856/365/GCF_000856365.1_ViralProj14987	GCF_000856365.1_ViralProj14987_genomic.fna
13156	NC_001801	12235	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/225/GCF_000849225.1_ViralProj14681	GCF_000849225.1_ViralProj14681_genomic.fna
13157	NC_001802	11676	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/864/765/GCF_000864765.1_ViralProj15476	GCF_000864765.1_ViralProj15476_genomic.fna
13158	NC_001803	208893	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/856/445/GCF_000856445.1_ViralProj15004	GCF_000856445.1_ViralProj15004_genomic.fna
13159	NC_001806	10298	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/985/GCF_000859985.2_ViralProj15217	GCF_000859985.2_ViralProj15217_genomic.fna
13160	NC_001809	11086	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/863/165/GCF_000863165.1_ViralProj15343	GCF_000863165.1_ViralProj15343_genomic.fna
13161	NC_001812	12178	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/865/585/GCF_000865585.1_ViralProj15490	GCF_000865585.1_ViralProj15490_genomic.fna
13162	NC_001813	130328	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/886/775/GCF_000886775.1_ViralProj40313	GCF_000886775.1_ViralProj40313_genomic.fna
13163	NC_001814	40666	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/685/GCF_000860685.1_ViralProj15344	GCF_000860685.1_ViralProj15344_genomic.fna
13164	NC_001815	33748	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/860/005/GCF_000860005.1_ViralProj15221	GCF_000860005.1_ViralProj15221_genomic.fna
13165	NC_001818	60714	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/859/945/GCF_000859945.1_ViralProj15209	GCF_000859945.1_ViralProj15209_genomic.fna
13166	NC_001822	45224	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/855/105/GCF_000855105.1_ViralProj15082	GCF_000855105.1_ViralProj15082_genomic.fna
13167	NC_001824	36363	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/839/605/GCF_000839605.1_ViralProj14081	GCF_000839605.1_ViralProj14081_genomic.fna
13168	NC_001825	10747	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/849/625/GCF_000849625.1_ViralProj14584	GCF_000849625.1_ViralProj14584_genomic.fna
